Bait,Prey,Abundance,Reproduce,Specificity ,MIST,Virus
NS3,O95544,1.31003E-05,3.78923E-11,1,0.570001048,DENV
NS3,Q15436,1.26822E-05,3.78923E-11,1,0.570001015,DENV
NS3,Q13733,1.25275E-05,3.78923E-11,1,0.570001002,DENV
NS3,Q13418,1.12179E-05,3.78923E-11,1,0.570000897,DENV
NS3,P55895,1.09863E-05,3.78923E-11,1,0.570000879,DENV
NS3,Q5TAQ9,1.09147E-05,3.78923E-11,1,0.570000873,DENV
NS3,P57740,1.08351E-05,3.78923E-11,1,0.570000867,DENV
NS3,Q9Y6D6,1.04693E-05,3.78923E-11,1,0.570000838,DENV
NS3,Q8WWI1,1.03077E-05,3.78923E-11,1,0.570000825,DENV
NS3,Q9NVR5,1.02101E-05,3.78923E-11,1,0.570000817,DENV
NS3,Q9H3R5,1.00706E-05,3.78923E-11,1,0.570000806,DENV
NS3,Q5T749,1.00443E-05,3.78923E-11,1,0.570000804,DENV
NS3,Q6V1X1,9.61062E-06,3.78923E-11,1,0.570000769,DENV
NS3,Q9NVS9,9.55223E-06,3.78923E-11,1,0.570000764,DENV
NS3,Q9NTJ4,9.43036E-06,3.78923E-11,1,0.570000754,DENV
NS3,O75808,9.31535E-06,3.78923E-11,1,0.570000745,DENV
NS3,Q5TKA1,9.3051E-06,3.78923E-11,1,0.570000744,DENV
NS3,Q13555,9.20698E-06,3.78923E-11,1,0.570000737,DENV
NS3,Q8IY67,9.18875E-06,3.78923E-11,1,0.570000735,DENV
NS3,O00311,9.03237E-06,3.78923E-11,1,0.570000723,DENV
NS3,O14776,8.81897E-06,3.78923E-11,1,0.570000706,DENV
NS3,Q8TD23,8.70228E-06,3.78923E-11,1,0.570000696,DENV
NS3,Q14145,8.41939E-06,3.78923E-11,1,0.570000674,DENV
NS3,Q05397,8.33275E-06,3.78923E-11,1,0.570000667,DENV
NS3,Q68CZ6,8.2761E-06,3.78923E-11,1,0.570000662,DENV
NS3,Q9NXH9,8.1242E-06,3.78923E-11,1,0.57000065,DENV
NS3,Q9NYZ3,7.65729E-06,3.78923E-11,1,0.570000613,DENV
NS3,Q93075,7.65625E-06,3.78923E-11,1,0.570000613,DENV
NS3,Q5VSL9,7.53835E-06,3.78923E-11,1,0.570000603,DENV
NS3,Q7L0J3,6.97573E-06,3.78923E-11,1,0.570000558,DENV
NS3,O43379,6.94797E-06,3.78923E-11,1,0.570000556,DENV
NS3,Q32P44,6.83309E-06,3.78923E-11,1,0.570000547,DENV
NS3,Q8TEY7,6.83011E-06,3.78923E-11,1,0.570000546,DENV
NS3,Q12965,6.74859E-06,3.78923E-11,1,0.57000054,DENV
NS3,Q16513,6.52554E-06,3.78923E-11,1,0.570000522,DENV
NS3,Q3SY69,6.39678E-06,3.78923E-11,1,0.570000512,DENV
NS3,P33991,5.92521E-06,3.78923E-11,1,0.570000474,DENV
NS3,O95396,5.76099E-06,3.78923E-11,1,0.570000461,DENV
NS3,O15294,5.56556E-06,3.78923E-11,1,0.570000445,DENV
NS3,P35658,5.48865E-06,3.78923E-11,1,0.570000439,DENV
NS3,Q9Y2J2,5.38799E-06,3.78923E-11,1,0.570000431,DENV
NS3,Q02952,5.18642E-06,3.78923E-11,1,0.570000415,DENV
NS3,Q8N9U0,5.17571E-06,3.78923E-11,1,0.570000414,DENV
NS3,Q9UPR3,5.14925E-06,3.78923E-11,1,0.570000412,DENV
NS3,P02458,5.14379E-06,3.78923E-11,1,0.570000412,DENV
NS3,P10586,5.13187E-06,3.78923E-11,1,0.570000411,DENV
NS3,Q9NSE4,5.06651E-06,3.78923E-11,1,0.570000405,DENV
NS3,Q9NSY1,5.03461E-06,3.78923E-11,1,0.570000403,DENV
NS3,Q9BV44,5.01584E-06,3.78923E-11,1,0.570000401,DENV
NS3,O94832,4.92084E-06,3.78923E-11,1,0.570000394,DENV
NS3,Q9Y3I1,4.89304E-06,3.78923E-11,1,0.570000391,DENV
NS3,O00533,4.7725E-06,3.78923E-11,1,0.570000382,DENV
NS3,Q9UNY4,4.44718E-06,3.78923E-11,1,0.570000356,DENV
NS3,Q86XI2,4.40233E-06,3.78923E-11,1,0.570000352,DENV
NS3,Q9UM73,4.14152E-06,3.78923E-11,1,0.570000331,DENV
NS3,O60765,4.13069E-06,3.78923E-11,1,0.57000033,DENV
NS3,Q9BQ70,3.73305E-06,3.78923E-11,1,0.570000299,DENV
NS3,Q07092,3.66892E-06,3.78923E-11,1,0.570000294,DENV
NS3,Q8NI27,3.55848E-06,3.78923E-11,1,0.570000285,DENV
NS3,Q9BVQ7,3.54462E-06,3.78923E-11,1,0.570000284,DENV
NS3,P14923,3.49691E-06,3.78923E-11,1,0.57000028,DENV
NS3,P27986,3.4232E-06,3.78923E-11,1,0.570000274,DENV
NS3,Q9P2I0,3.2316E-06,3.78923E-11,1,0.570000259,DENV
NS3,O95785,3.22585E-06,3.78923E-11,1,0.570000258,DENV
NS3,Q5T1H1,3.11388E-06,3.78923E-11,1,0.570000249,DENV
NS3,Q9BQ52,3.10048E-06,3.78923E-11,1,0.570000248,DENV
NS3,O00443,3.02295E-06,3.78923E-11,1,0.570000242,DENV
NS3,Q9H1A4,2.97554E-06,3.78923E-11,1,0.570000238,DENV
NS3,P49815,2.87371E-06,3.78923E-11,1,0.57000023,DENV
NS3,Q14839,2.64451E-06,3.78923E-11,1,0.570000212,DENV
NS3,Q8ND04,2.60602E-06,3.78923E-11,1,0.570000208,DENV
NS3,O15067,2.48794E-06,3.78923E-11,1,0.570000199,DENV
NS3,P56524,2.4013E-06,3.78923E-11,1,0.570000192,DENV
NS3,Q96N67,2.35665E-06,3.78923E-11,1,0.570000189,DENV
NS3,Q6AI08,2.22069E-06,3.78923E-11,1,0.570000178,DENV
NS3,Q15477,2.07524E-06,3.78923E-11,1,0.570000166,DENV
NS3,Q7Z7M0,1.93447E-06,3.78923E-11,1,0.570000155,DENV
NS3,P50851,1.80585E-06,3.78923E-11,1,0.570000144,DENV
NS3,Q9Y2I1,1.71612E-06,3.78923E-11,1,0.570000137,DENV
NS3,P42695,1.69264E-06,3.78923E-11,1,0.570000135,DENV
NS3,P24928,1.31621E-06,3.78923E-11,1,0.570000105,DENV
NS3,Q8WXH0,1.24646E-06,3.78923E-11,1,0.5700001,DENV
NS3,P42356,1.23606E-06,3.78923E-11,1,0.570000099,DENV
NS3,Q09666,1.02393E-06,3.78923E-11,1,0.570000082,DENV
NS3,Q96JQ0,8.25614E-07,3.78923E-11,1,0.570000066,DENV
NS3,P61962,5.02482E-05,0.414504153,0.724014472,0.557768722,DENV
NS3,P30876,0.000468145,0.856310215,0.448897318,0.555617498,DENV
NS3,Q9Y265,0.001214571,0.914390972,0.406453665,0.551812595,DENV
NS3,Q99707,0.000136769,0.774619664,0.475772692,0.542318258,DENV
NS3,Q13547,0.000158569,0.774208208,0.475889823,0.542242757,DENV
NS3,P63104,0.001300724,0.833381298,0.42835204,0.535948175,DENV
NS3,O14654,0.001611745,0.96919027,0.32851001,0.52659624,DENV
NS3,O43592,0.000330238,0.823792431,0.416908388,0.525991551,DENV
NS3,P63208,0.000461778,0.829070353,0.413245575,0.525761543,DENV
NS3,Q13765,0.001094522,0.920999772,0.355248095,0.524928896,DENV
NS3,P27708,0.002652458,0.977699263,0.317465268,0.523362141,DENV
NS3,P12268,7.08738E-05,0.596025845,0.551735067,0.523103704,DENV
NS3,O95347,3.22992E-05,0.524652801,0.585232013,0.517213312,DENV
NS3,P61978,0.001862229,0.86866456,0.372880764,0.51672361,DENV
NS3,Q9Y2X9,6.65512E-05,0.723907923,0.455953443,0.513266559,DENV
NS3,P31946,0.000311911,0.474930326,0.604006735,0.510534406,DENV
NS3,Q15773,0.000528043,0.833038806,0.377951862,0.507038387,DENV
NS3,O00116,3.65458E-05,0.403420859,0.641459274,0.506832011,DENV
NS3,Q5SW79,7.23105E-05,0.697245307,0.44954857,0.500284327,DENV
NS3,Q15293,0.000706698,0.728489417,0.427700464,0.498817096,DENV
NS3,O60333,1.76895E-05,0.384820836,0.637914033,0.498299707,DENV
NS3,P62258,0.001864129,0.85377102,0.34744598,0.497013196,DENV
NS3,Q16531,0.00048567,0.905910802,0.315603878,0.497001845,DENV
NS3,P10809,0.005386302,0.904543058,0.300859558,0.488510923,DENV
NS3,P62158,0.003783003,0.882670314,0.302008182,0.481381914,DENV
NS3,P30153,0.000106753,0.567219463,0.496090564,0.481306974,DENV
NS3,O95816,0.003821977,0.981808278,0.236941093,0.478995078,DENV
NS3,Q13263,0.000556443,0.951534161,0.250721259,0.475992589,DENV
NS3,P38646,0.004770443,0.968372127,0.234377547,0.472907082,DENV
NS3,P54652,0.007335522,0.953875498,0.240223676,0.471370761,DENV
NS3,O95163,5.1747E-05,0.622028588,0.443602358,0.47056749,DENV
NS3,O14734,0.000101031,0.329558782,0.620942352,0.469290797,DENV
NS3,Q12904,0.000351931,0.587124648,0.458557714,0.466899678,DENV
NS3,P63173,0.005641389,0.965022198,0.225038714,0.466481147,DENV
NS3,P10644,0.000128917,0.513564309,0.502915574,0.466419699,DENV
NS3,Q9Y230,0.001377646,0.874180746,0.277523024,0.464261597,DENV
NS3,Q92769,0.000105944,0.492751091,0.511873718,0.464239377,DENV
NS3,Q9UL15,7.84989E-05,0.25898352,0.650598834,0.461491847,DENV
NS3,A6NHL2,0.001895367,0.763080405,0.340320375,0.461212385,DENV
NS3,P08107,0.028502276,0.965362756,0.205733644,0.457425324,DENV
NS3,P34931,0.013008218,0.960766815,0.207564879,0.455621024,DENV
NS3,Q9H9Y6,1.40307E-05,0.415615551,0.542216429,0.45452993,DENV
NS3,P18583,2.44865E-05,0.520951219,0.471898705,0.451317147,DENV
NS3,Q9Y5A9,0.001137054,0.939122874,0.213847404,0.45067699,DENV
NS3,Q9Y3Z3,0.000356452,0.86191129,0.259570739,0.449652789,DENV
NS3,Q96EY1,0.000684159,0.807207604,0.290171044,0.447974889,DENV
NS3,P17066,0.007277756,0.961329878,0.187369612,0.443848356,DENV
NS3,Q8WW22,0.000820363,0.95834938,0.189116732,0.443284449,DENV
NS3,P52272,0.002834393,0.968928389,0.181057509,0.442554468,DENV
NS3,P11142,0.022834614,0.950341359,0.186562733,0.440787003,DENV
NS3,Q14257,0.001637771,0.94704097,0.18975209,0.439754052,DENV
NS3,O75600,3.46004E-05,0.248750713,0.616559485,0.438504424,DENV
NS3,Q9HCN4,0.00011273,0.529831615,0.441853867,0.437306788,DENV
NS3,P52597,0.002152327,0.966654933,0.17226239,0.436690975,DENV
NS3,P27348,0.000704973,0.7532691,0.30001823,0.434710974,DENV
NS3,Q8NEE8,6.13261E-05,0.757894427,0.296927984,0.434516907,DENV
NS3,P33993,0.000535944,0.936443858,0.187131926,0.434463424,DENV
NS3,Q07021,0.001436287,0.902309477,0.207399775,0.434141092,DENV
NS3,Q9P2R7,0.000118428,0.417103586,0.504249421,0.433417899,DENV
NS3,Q13748,0.026799419,0.987749236,0.145784542,0.430953375,DENV
NS3,Q6PEY2,0.020294368,0.981702728,0.150004678,0.430722171,DENV
NS3,Q71U36,0.034303101,0.986849046,0.144141887,0.43030229,DENV
NS3,Q13049,2.09928E-05,0.408125486,0.503529391,0.429857352,DENV
NS3,Q9BZX4,7.85308E-05,0.235415961,0.608022629,0.428974767,DENV
NS3,Q92900,9.44613E-05,0.59698727,0.383389541,0.42748514,DENV
NS3,P63167,0.001040308,0.825868351,0.239424106,0.425608888,DENV
NS3,P68363,0.036909285,0.985527894,0.133745889,0.424122663,DENV
NS3,Q96HS1,0.001416828,0.91370997,0.18268512,0.424042354,DENV
NS3,P68366,0.009892691,0.59871998,0.374846421,0.424005868,DENV
NS3,Q9BQE3,0.03158261,0.990868905,0.129784387,0.423307826,DENV
NS3,Q9BVA1,0.034266439,0.98690874,0.131205856,0.422946712,DENV
NS3,Q13885,0.033963737,0.9873571,0.130620734,0.422745903,DENV
NS3,Q9UNF1,0.000277176,0.759312626,0.275101187,0.42258927,DENV
NS3,P07437,0.043045835,0.987075236,0.128438132,0.422129735,DENV
NS3,P31689,0.005268753,0.992108665,0.130441514,0.422011196,DENV
NS3,Q9BUF5,0.012848943,0.989617776,0.129657792,0.421299079,DENV
NS3,P04350,0.032003339,0.98752767,0.127711838,0.420990699,DENV
NS3,P47756,9.72122E-05,0.355353133,0.519444896,0.420464964,DENV
NS3,P68371,0.037302226,0.988784184,0.125109705,0.420371174,DENV
NS3,Q9Y285,0.000843712,0.976939725,0.136059323,0.419550215,DENV
NS3,Q9UBS4,0.000503695,0.933756275,0.161000347,0.41862519,DENV
NS3,Q8N726,0.000398045,0.711007289,0.296875789,0.418103595,DENV
NS3,Q9NR33,8.20397E-05,3.78923E-11,0.73270102,0.417646145,DENV
NS3,Q3ZCM7,0.014024924,0.956529797,0.142966196,0.417398154,DENV
NS3,P22102,0.000144348,0.672518256,0.317107395,0.416144152,DENV
NS3,Q9NY65,0.015545923,0.957746939,0.139378878,0.415901063,DENV
NS3,O60361,7.40084E-05,0.262646413,0.567207995,0.415240722,DENV
NS3,P49411,0.002051316,0.95346359,0.14029853,0.413846524,DENV
NS3,P31943,0.001894135,0.977832782,0.121511371,0.411654486,DENV
NS3,Q9UQE7,3.74415E-05,0.536843292,0.391372074,0.41098023,DENV
NS3,Q13509,0.01880362,0.966597547,0.121849917,0.409267884,DENV
NS3,Q8WVD3,4.09279E-05,3.78923E-11,0.710103283,0.404762146,DENV
NS3,Q8IWZ3,2.38279E-05,0.397635694,0.46221288,0.402635741,DENV
NS3,P63244,0.001310826,0.954271429,0.120235723,0.402634228,DENV
NS3,P11021,0.005748403,0.921594143,0.139177159,0.402348803,DENV
NS3,Q09028,0.000155989,0.709434167,0.265750626,0.399792295,DENV
NS3,P17987,0.002070479,0.974668569,0.101178916,0.398971619,DENV
NS3,Q14157,5.25082E-05,0.64247975,0.305363437,0.398929272,DENV
NS3,P23396,0.008482427,0.991573459,0.089643387,0.398826035,DENV
NS3,P62829,0.006376208,0.977432162,0.098116889,0.39853798,DENV
NS3,P63261,0.006920815,0.972353153,0.09963783,0.397670832,DENV
NS3,O95831,0.001302312,0.916042372,0.131662564,0.395766677,DENV
NS3,O75592,1.0843E-05,0.236959298,0.546630933,0.394516254,DENV
NS3,O60884,0.001868017,0.95407936,0.105640687,0.394292409,DENV
NS3,P78527,0.00063812,0.939749756,0.113784295,0.393820513,DENV
NS3,Q14997,7.14011E-06,3.78923E-11,0.69022922,0.393431227,DENV
NS3,P42677,0.00627901,0.985777577,0.083224827,0.392962624,DENV
NS3,Q9H857,1.89386E-05,0.262646413,0.528016041,0.392896903,DENV
NS3,P15531,9.32708E-05,0.405523167,0.436015458,0.390469381,DENV
NS3,P05141,0.007185143,0.989497273,0.074536561,0.389384697,DENV
NS3,P62249,0.007807669,0.976595367,0.079759578,0.387895951,DENV
NS3,P05387,0.010295659,0.891375178,0.128378931,0.385980956,DENV
NS3,P12236,0.005148697,0.984245389,0.071744283,0.385792023,DENV
NS3,P46783,0.001684837,0.922846699,0.109402567,0.385490595,DENV
NS3,P05386,0.004730042,0.91189727,0.115129249,0.38516612,DENV
NS3,Q15366,0.000842259,0.960088397,0.085600492,0.3848906,DENV
NS3,P68104,0.002709363,0.991222621,0.063648826,0.383424497,DENV
NS3,P25705,0.001607756,0.965686653,0.079207716,0.383267347,DENV
NS3,P30050,0.003252282,0.932655071,0.098686852,0.382940963,DENV
NS3,A0AVF1,2.03804E-05,0.259997067,0.510344746,0.381897109,DENV
NS3,Q07020,0.001930686,0.973233491,0.071591154,0.381593134,DENV
NS3,Q9NZL4,0.000125091,0.483530711,0.372377357,0.38150085,DENV
NS3,P62913,0.001886302,0.963932981,0.070918027,0.377950723,DENV
NS3,O15212,0.000172277,0.254526466,0.506313708,0.377696858,DENV
NS3,P60709,0.006379822,0.942815748,0.082573135,0.377562584,DENV
NS3,Q00587,2.32482E-05,0.23316382,0.51906722,0.377477512,DENV
NS3,Q9BSD7,0.00104561,0.860327792,0.133323911,0.377193005,DENV
NS3,Q562R1,0.002042106,0.944763724,0.078941122,0.375827112,DENV
NS3,P48643,0.000542686,0.951460205,0.074871065,0.375730994,DENV
NS3,P50402,0.001296962,0.906869974,0.100605429,0.374853342,DENV
NS3,P36542,0.000936056,0.897193771,0.103836426,0.373279467,DENV
NS3,Q3MHD2,0.00130111,0.870916049,0.119594215,0.373093409,DENV
NS3,P62241,0.00260542,0.966091599,0.060712201,0.372946448,DENV
NS3,P63092,0.000109407,0.413201676,0.398770317,0.37192842,DENV
NS3,P43003,0.000101645,0.630250867,0.264030718,0.371093444,DENV
NS3,P07900,0.000980829,0.884554924,0.106053452,0.370123157,DENV
NS3,Q9C005,8.84992E-05,3.78923E-11,0.647822173,0.369265718,DENV
NS3,P15880,0.001907278,0.961536905,0.056097517,0.368666084,DENV
NS3,P62847,0.00220832,0.94048142,0.06890225,0.368619445,DENV
NS3,P27635,0.001202639,0.973117675,0.047873901,0.367975521,DENV
NS3,P62269,0.005571465,0.936168244,0.0697331,0.367852469,DENV
NS3,P19338,0.00302954,0.92663361,0.074892528,0.367252868,DENV
NS3,Q9HCN8,0.001108398,0.809425094,0.146380559,0.366824373,DENV
NS3,P83731,0.001426511,0.958120975,0.05498901,0.366800198,DENV
NS3,P09543,5.17332E-05,0.593061541,0.277594194,0.365804368,DENV
NS3,Q9NVI7,0.000622433,0.874203663,0.104826363,0.365772104,DENV
NS3,P68032,0.003255765,0.91268569,0.079726634,0.365144634,DENV
NS3,P68133,0.003247242,0.91268569,0.079726634,0.365143953,DENV
NS3,Q9H078,0.000117566,0.571283879,0.289318158,0.364870113,DENV
NS3,Q8WUM0,6.68684E-06,0.240713973,0.491488039,0.364398608,DENV
NS3,P63267,0.003049624,0.913106437,0.078155791,0.364380024,DENV
NS3,P62736,0.003041619,0.913106437,0.078155791,0.364379384,DENV
NS3,Q02978,0.000798846,0.930144115,0.068008003,0.36437891,DENV
NS3,Q00325,0.001282301,0.938995588,0.062497129,0.364374403,DENV
NS3,P06748,0.002508933,0.943486187,0.058812905,0.363944236,DENV
NS3,P36578,0.001542326,0.943849393,0.058650917,0.363901696,DENV
NS3,Q5JSJ4,1.02783E-05,3.78923E-11,0.637367112,0.363300076,DENV
NS3,Q9H4B7,0.003364315,0.819164152,0.132965272,0.362766803,DENV
NS3,P11940,0.001326642,0.959920785,0.045402997,0.361958114,DENV
NS3,P22626,0.001798104,0.920392511,0.069369749,0.361821984,DENV
NS3,P28072,0.000968164,0.80300146,0.141374603,0.361711488,DENV
NS3,P46779,0.001422651,0.927644868,0.063051249,0.360728728,DENV
NS3,P08238,0.001528615,0.921376536,0.066726109,0.360637959,DENV
NS3,P52701,1.31992E-05,0.228474607,0.492078146,0.360451712,DENV
NS3,P62424,0.001362368,0.926244622,0.061653854,0.359437304,DENV
NS3,P47914,0.000975888,0.915779034,0.067637821,0.359154291,DENV
NS3,Q3ZCQ8,0.000586145,0.82782646,0.121386718,0.358976582,DENV
NS3,P62263,0.003107322,0.926182471,0.060195733,0.358724018,DENV
