Bait,Prey,Abundance,Reproduce,Specificity ,MIST,Virus
Capsid,Q16531,1.91246E-05,0.43280418,0.007151194,0.155559174,DENV
Capsid,Q9Y3A6,0.000159309,4.5512E-11,0.268851556,0.153258132,DENV
Capsid,P51610,9.73223E-06,0.302108518,0.082861587,0.152969865,DENV
Capsid,P48651,2.69895E-05,0.315259514,0.067702067,0.148933167,DENV
Capsid,B2RPK0,3.66696E-05,4.5512E-11,0.253338256,0.144405739,DENV
Capsid,O43172,1.33061E-05,4.5512E-11,0.250100128,0.142558137,DENV
Capsid,P48729,1.37167E-05,4.5512E-11,0.246556564,0.140538339,DENV
Capsid,Q9NQC3,6.36697E-06,4.5512E-11,0.241114947,0.137436029,DENV
Capsid,Q14683,1.04475E-05,0.315259514,0.043729278,0.135267354,DENV
Capsid,Q09028,2.98137E-05,0.301108363,0.051985436,0.135022011,DENV
Capsid,Q9Y4W2,9.279E-06,4.5512E-11,0.236109333,0.134583062,DENV
Capsid,Q8N567,3.04208E-05,4.5512E-11,0.235633974,0.134313799,DENV
Capsid,P04908,0.001173718,0.312081908,0.041152918,0.132779728,DENV
Capsid,Q8WUA4,5.29179E-06,4.5512E-11,0.231529119,0.131972021,DENV
Capsid,Q9NTJ3,1.75441E-05,0.305930554,0.0364288,0.127841514,DENV
Capsid,Q7Z739,2.08638E-05,4.5512E-11,0.223761925,0.127545966,DENV
Capsid,Q9Y262,2.20737E-05,0.278609437,0.051165156,0.126679208,DENV
Capsid,Q8NC51,6.91982E-05,0.314492698,0.028107638,0.126099333,DENV
Capsid,Q13428,5.83743E-06,4.5512E-11,0.219552183,0.125145211,DENV
Capsid,O15371,3.05844E-05,0.314859335,0.024876883,0.124383037,DENV
Capsid,Q9BRX2,3.46766E-05,0.315197264,0.023701899,0.123831899,DENV
Capsid,Q96EL3,7.6605E-05,4.5512E-11,0.215365836,0.122764655,DENV
Capsid,P23246,3.40424E-05,0.315294479,0.021245926,0.122465969,DENV
Capsid,A6NFN3,2.28197E-05,4.5512E-11,0.210237467,0.119837181,DENV
Capsid,Q9Y2R4,1.07619E-05,4.5512E-11,0.210192256,0.119810447,DENV
Capsid,Q96T37,7.25413E-06,4.5512E-11,0.208684434,0.118950707,DENV
Capsid,P60953,5.93595E-05,4.5512E-11,0.208243595,0.118703598,DENV
Capsid,Q9NVC3,2.99619E-05,0.315259514,0.013237483,0.117888592,DENV
Capsid,P63208,6.56757E-05,0.298267333,0.022693988,0.117334393,DENV
Capsid,P10301,0.000239133,0.313170864,0.0130395,0.117061448,DENV
Capsid,O43592,1.68793E-05,0.312798208,0.012672809,0.116704224,DENV
Capsid,Q92804,7.17733E-06,4.5512E-11,0.200562021,0.114320926,DENV
Capsid,O14559,7.76582E-06,4.5512E-11,0.199634248,0.113792143,DENV
Capsid,O15446,1.6167E-05,4.5512E-11,0.198434536,0.113108979,DENV
Capsid,Q96EP5,6.8392E-05,0.192139685,0.079090066,0.112335699,DENV
Capsid,Q14257,7.90901E-05,0.311291974,0.005806679,0.112268325,DENV
Capsid,P49411,3.12693E-05,0.315460756,0.001627553,0.111341472,DENV
Capsid,Q6UN15,2.6713E-05,4.5512E-11,0.194132116,0.110657443,DENV
Capsid,P61964,3.45072E-05,4.5512E-11,0.19305318,0.110043073,DENV
Capsid,P50402,4.70014E-05,0.30470429,0.002811868,0.108253027,DENV
Capsid,Q562R1,0.000117801,0.3012058,0.003905714,0.107657711,DENV
Capsid,P12236,0.000203053,0.301928944,0.00235801,0.10703544,DENV
Capsid,P48741,0.000357724,0.281373539,0.013120305,0.10598793,DENV
Capsid,Q96F63,2.63926E-05,4.5512E-11,0.177964141,0.101441672,DENV
Capsid,P35232,0.000191142,0.266125955,0.001666512,0.094109288,DENV
Capsid,P11182,3.18725E-05,0.261001233,0.002187888,0.092600077,DENV
Capsid,Q96MK2,4.2149E-06,4.5512E-11,0.157887157,0.089996017,DENV
Capsid,P12235,0.000131402,0.249226576,0.002660061,0.088756048,DENV
Capsid,P35659,2.08458E-05,4.5512E-11,0.148230297,0.084492937,DENV
Capsid,P19388,5.1374E-05,4.5512E-11,0.130216128,0.074227303,DENV
Capsid,Q12874,7.55367E-06,4.5512E-11,0.127096045,0.07244535,DENV
Capsid,Q9ULW3,2.33938E-05,4.5512E-11,0.126643107,0.072188442,DENV
Capsid,Q9UNX4,6.8434E-06,4.5512E-11,0.12621411,0.07194259,DENV
Capsid,Q9Y5J1,1.6595E-05,4.5512E-11,0.117410807,0.066925488,DENV
Capsid,Q6DD87,1.09909E-05,4.5512E-11,0.116662223,0.066498347,DENV
Capsid,P42345,8.59032E-06,4.5512E-11,0.113625382,0.064767155,DENV
Capsid,Q9P2E9,2.91029E-06,4.5512E-11,0.109925383,0.062657701,DENV
Capsid,P83916,4.81598E-05,4.5512E-11,0.105038474,0.059875783,DENV
Capsid,O75179,4.59542E-06,4.5512E-11,0.104915924,0.059802444,DENV
Capsid,O95373,5.53915E-05,4.5512E-11,0.102020182,0.058155935,DENV
Capsid,Q96D09,7.74301E-06,4.5512E-11,0.087491149,0.049870574,DENV
Capsid,P52294,1.20604E-05,4.5512E-11,0.084988674,0.048444509,DENV
Capsid,Q02809,1.50941E-05,4.5512E-11,0.082468294,0.047008135,DENV
Capsid,Q9H583,3.41325E-06,4.5512E-11,0.080490027,0.045879588,DENV
Capsid,P18583,9.40708E-06,4.5512E-11,0.07975058,0.045458583,DENV
Capsid,Q9H9Y6,6.01343E-06,4.5512E-11,0.078696164,0.044857295,DENV
Capsid,P62987,9.92036E-05,4.5512E-11,0.07655313,0.043643221,DENV
Capsid,O75771,2.20303E-05,4.5512E-11,0.072200881,0.041156265,DENV
Capsid,Q7RTV0,3.60148E-05,4.5512E-11,0.070407526,0.040135171,DENV
Capsid,P57723,1.06994E-05,4.5512E-11,0.06750745,0.038480102,DENV
Capsid,Q9Y3F4,2.31155E-05,4.5512E-11,0.066261498,0.037770903,DENV
Capsid,Q9BUR4,7.4836E-06,4.5512E-11,0.064277791,0.036638939,DENV
Capsid,Q92973,2.42561E-05,4.5512E-11,0.057331842,0.03268109,DENV
Capsid,Q9HAV4,1.21378E-05,4.5512E-11,0.056377413,0.032136096,DENV
Capsid,Q15424,1.00139E-05,4.5512E-11,0.047976178,0.027347222,DENV
Capsid,P67870,1.78481E-05,4.5512E-11,0.047140022,0.026871241,DENV
Capsid,P14649,6.40489E-05,4.5512E-11,0.046870965,0.026721574,DENV
Capsid,Q92621,3.62905E-06,4.5512E-11,0.032183203,0.018344716,DENV
Capsid,P55060,2.24907E-05,4.5512E-11,0.03216159,0.018333905,DENV
Capsid,Q9C0C9,5.85622E-06,4.5512E-11,0.02962321,0.016885698,DENV
Capsid,Q5VYK3,4.04921E-06,4.5512E-11,0.028614545,0.016310615,DENV
Capsid,Q9UJZ1,4.29679E-05,4.5512E-11,0.028324702,0.016148518,DENV
Capsid,P41208,6.76033E-05,4.5512E-11,0.028276855,0.016123216,DENV
Capsid,Q8TF09,7.20972E-05,4.5512E-11,0.026834049,0.015301176,DENV
Capsid,O00161,3.97479E-05,4.5512E-11,0.023536599,0.013419041,DENV
Capsid,Q7L2H7,1.04499E-05,4.5512E-11,0.019616783,0.011182402,DENV
Capsid,Q96AG4,3.614E-05,4.5512E-11,0.019110614,0.010895941,DENV
Capsid,O14980,2.6831E-05,4.5512E-11,0.015615497,0.00890298,DENV
Capsid,P42704,5.23999E-06,4.5512E-11,0.01521304,0.008671852,DENV
Capsid,Q5SW79,5.86503E-06,4.5512E-11,0.015132632,0.00862607,DENV
Capsid,O43283,4.09925E-06,4.5512E-11,0.014185621,0.008086132,DENV
Capsid,Q14152,7.56697E-06,4.5512E-11,0.014014299,0.007988756,DENV
Capsid,Q9Y5Q8,8.95007E-06,4.5512E-11,0.012267784,0.006993353,DENV
Capsid,Q5T9A4,1.00107E-05,4.5512E-11,0.011400697,0.006499198,DENV
Capsid,O00264,7.6339E-05,4.5512E-11,0.0082988,0.004736423,DENV
Capsid,P78527,4.76134E-05,4.5512E-11,0.00717933,0.004096027,DENV
Capsid,O60762,3.47323E-05,4.5512E-11,0.006685896,0.003813739,DENV
Capsid,P68366,0.000149392,4.5512E-11,0.006582886,0.003764196,DENV
Capsid,O00743,2.35718E-05,4.5512E-11,0.005896629,0.003362964,DENV
Capsid,P22061,2.1713E-05,4.5512E-11,0.004854565,0.002768839,DENV
Capsid,P60842,2.22983E-05,4.5512E-11,0.00374842,0.002138383,DENV
Capsid,Q9UJS0,1.69976E-05,4.5512E-11,0.003348292,0.001909886,DENV
Capsid,P62258,3.17983E-05,4.5512E-11,0.003311126,0.001889886,DENV
Capsid,Q92616,8.47733E-06,4.5512E-11,0.003187315,0.001817448,DENV
Capsid,Q9HAV7,3.83025E-05,4.5512E-11,0.003020933,0.001724996,DENV
Capsid,P62158,5.50755E-05,4.5512E-11,0.002924842,0.001671566,DENV
Capsid,Q9Y230,2.46374E-05,4.5512E-11,0.002818375,0.001608445,DENV
Capsid,P36542,2.81825E-05,4.5512E-11,0.002707334,0.001545435,DENV
Capsid,P50991,1.60201E-05,4.5512E-11,0.002547823,0.001453541,DENV
Capsid,Q96EY1,8.45631E-06,4.5512E-11,0.002483613,0.001416336,DENV
Capsid,P35998,2.59194E-05,4.5512E-11,0.001959517,0.001118998,DENV
Capsid,Q9Y2X9,1.30039E-05,4.5512E-11,0.001625004,0.000927293,DENV
Capsid,Q5T4S7,1.26477E-06,4.5512E-11,0.001497218,0.000853515,DENV
Capsid,P63261,9.32127E-05,4.5512E-11,0.001127719,0.000650257,DENV
Capsid,O95831,1.08504E-05,4.5512E-11,0.000637174,0.000364057,DENV
Capsid,P27708,8.46286E-06,4.5512E-11,0.000607481,0.000346941,DENV
Capsid,O60884,1.16674E-05,4.5512E-11,0.000499995,0.00028593,DENV
Capsid,P05023,6.42986E-06,4.5512E-11,0.000405392,0.000231588,DENV
Capsid,P34932,1.0902E-05,4.5512E-11,0.000377303,0.000215935,DENV
Capsid,P10809,1.27307E-05,4.5512E-11,0.000358458,0.00020534,DENV
Capsid,P31689,1.62089E-05,4.5512E-11,0.000314007,0.000180281,DENV
Capsid,O43175,1.46008E-05,4.5512E-11,0.000292842,0.000168088,DENV
Capsid,Q99623,2.48986E-05,4.5512E-11,0.000260129,0.000150265,DENV
Capsid,Q9UGR2,7.42E-05,0.999995687,1,0.920004423,ZIKVfp
Capsid,O60524,0.000125433,0.992394033,1,0.917347946,ZIKVfp
Capsid,Q9NSI2,0.001067364,0.990967587,1,0.916924045,ZIKVfp
Capsid,Q9BYC9,0.000576742,0.981818002,1,0.91368244,ZIKVfp
Capsid,Q9BYD6,0.000264401,0.981866989,1,0.913674598,ZIKVfp
Capsid,Q9NZE8,0.000457099,0.981818002,1,0.913672869,ZIKVfp
Capsid,Q86U38,0.00013511,0.981866989,1,0.913664255,ZIKVfp
Capsid,Q9BWE0,0.000259875,0.980357562,1,0.913145937,ZIKVfp
Capsid,Q14232,0.000563207,0.965807026,1,0.908077516,ZIKVfp
Capsid,O95365,0.000168212,0.945834324,1,0.90105547,ZIKVfp
Capsid,Q9BY44,0.000167924,0.945834324,1,0.901055447,ZIKVfp
Capsid,Q9NX20,0.000684393,0.995374513,0.94852134,0.889092995,ZIKVfp
Capsid,Q96DV4,0.000775522,0.980357562,0.957217022,0.888800891,ZIKVfp
Capsid,Q7Z7F7,0.001725177,0.991853966,0.948717503,0.888055879,ZIKVfp
Capsid,Q01105,0.000803561,0.965466038,0.962908479,0.886835231,ZIKVfp
Capsid,Q9BYD2,0.000413946,0.905094086,1,0.886816046,ZIKVfp
Capsid,Q9HBE1,0.000160772,0.999995687,0.939270599,0.885395594,ZIKVfp
Capsid,Q12899,0.001024432,0.998782662,0.933446926,0.881720634,ZIKVfp
Capsid,Q99755,0.000305671,0.995352012,0.935030247,0.881364899,ZIKVfp
Capsid,Q9Y221,0.000613637,0.965520104,0.941337709,0.874543621,ZIKVfp
Capsid,Q9NWU5,0.000655573,0.991872685,0.906590734,0.863964604,ZIKVfp
Capsid,O95625,0.000128168,0.943275969,0.91874308,0.853840398,ZIKVfp
Capsid,Q5T653,0.000764865,0.982208928,0.89410513,0.853474238,ZIKVfp
Capsid,Q9UIG0,0.000173883,0.957901912,0.904251532,0.850702953,ZIKVfp
Capsid,Q9H7H0,0.000269192,0.990933516,0.883740283,0.850580227,ZIKVfp
Capsid,Q9UJA5,0.000247141,0.959568963,0.901599907,0.849780855,ZIKVfp
Capsid,Q49A26,0.000422,0.951418923,0.904473343,0.848580189,ZIKVfp
Capsid,Q8TAE8,0.000607974,0.992365834,0.877418919,0.847505464,ZIKVfp
Capsid,P20719,0.000317972,0.982725982,0.877936307,0.844403227,ZIKVfp
Capsid,Q9NWQ4,0.000178288,0.981818002,0.874579726,0.842161008,ZIKVfp
Capsid,Q9Y2R4,0.000450926,0.970895965,0.878482087,0.840584451,ZIKVfp
Capsid,P49770,0.000734003,0.994075856,0.850756914,0.83291671,ZIKVfp
Capsid,Q13144,0.000374259,0.906640196,0.903719704,0.832474241,ZIKVfp
Capsid,Q15014,0.000255672,0.999995687,0.845025675,0.831683579,ZIKVfp
Capsid,Q86XZ4,0.000292794,0.962685285,0.858632497,0.826383796,ZIKVfp
Capsid,Q86TS9,0.000698655,0.981818002,0.84278036,0.824076999,ZIKVfp
Capsid,Q96GC5,0.000578995,0.990967587,0.828401071,0.819073585,ZIKVfp
Capsid,Q9H9J2,0.00029563,0.985296732,0.831571046,0.818873003,ZIKVfp
Capsid,O96028,0.000188854,0.958108009,0.828746021,0.807738143,ZIKVfp
Capsid,Q96K58,0.000297655,0.949370023,0.828456266,0.804523392,ZIKVfp
Capsid,Q7Z2W9,0.000598364,0.960581748,0.813698225,0.800059469,ZIKVfp
Capsid,Q9H0U6,0.000886008,0.977332591,0.80267711,0.79966324,ZIKVfp
Capsid,Q6ZN55,9.59E-05,0.981818002,0.793715871,0.79606202,ZIKVfp
Capsid,P54132,6.06E-05,0.981866989,0.792391462,0.795321431,ZIKVfp
Capsid,Q9BQC6,0.000482311,0.630929739,1,0.790863993,ZIKVfp
Capsid,Q9NV31,0.000267368,0.630929739,1,0.790846798,ZIKVfp
Capsid,Q15650,0.000127011,0.630929739,1,0.790835569,ZIKVfp
Capsid,Q96GM8,9.65E-05,0.630929739,1,0.790833126,ZIKVfp
Capsid,P46013,1.51E-05,0.630929739,1,0.790826617,ZIKVfp
Capsid,Q9NZM5,0.000590645,0.95231921,0.7967592,0.787511719,ZIKVfp
Capsid,Q86WX3,0.000450434,0.613191227,1,0.784652964,ZIKVfp
Capsid,Q9NP64,0.000255155,0.612633505,1,0.784442139,ZIKVfp
Capsid,Q9H967,9.82E-05,0.612569708,1,0.784407257,ZIKVfp
Capsid,Q9Y5J1,0.000287117,0.918856411,0.806276501,0.781200319,ZIKVfp
Capsid,Q96SI9,0.000237691,0.920662332,0.803975963,0.78051713,ZIKVfp
Capsid,Q5VYS8,0.000156089,0.951476472,0.780410432,0.777863199,ZIKVfp
Capsid,Q9UNQ2,0.000862913,0.986694095,0.751703848,0.77388316,ZIKVfp
Capsid,Q5VWQ0,0.000152851,0.938235927,0.766340909,0.765209121,ZIKVfp
Capsid,Q9NP92,0.000251782,0.965025798,0.744664136,0.76223773,ZIKVfp
Capsid,Q9NVV4,0.000147914,0.544629738,1,0.760632241,ZIKVfp
Capsid,Q8WVM0,0.000922558,0.982590288,0.72602598,0.757815214,ZIKVfp
Capsid,Q6PK04,0.000934589,0.991872685,0.720126627,0.757702384,ZIKVfp
Capsid,Q03701,9.31E-05,0.985296732,0.720094383,0.755315104,ZIKVfp
Capsid,Q9HC36,0.000905867,0.998998929,0.709266993,0.75400428,ZIKVfp
Capsid,Q6PCB5,0.000275744,0.989106725,0.708341577,0.749964112,ZIKVfp
Capsid,Q14980,6.39E-05,0.970958431,0.716299222,0.748131115,ZIKVfp
Capsid,Q8NHQ9,0.000347803,0.996554199,0.696320295,0.745724362,ZIKVfp
Capsid,Q9BRU9,0.000640175,0.963732189,0.713516069,0.744061639,ZIKVfp
Capsid,Q8N983,0.000856565,0.987415041,0.696324525,0.742568769,ZIKVfp
Capsid,Q96KR1,0.000845487,0.99479646,0.689754951,0.741406722,ZIKVfp
Capsid,Q9P015,0.001285907,0.986815149,0.68624444,0.736647506,ZIKVfp
Capsid,Q9NUL7,0.000340752,0.988168063,0.681192694,0.734165918,ZIKVfp
Capsid,Q13206,0.000336506,0.964493861,0.69346712,0.73287603,ZIKVfp
Capsid,Q13823,0.000688062,0.993435706,0.675116867,0.732574156,ZIKVfp
Capsid,Q9NY93,0.000246889,0.991872685,0.675859126,0.732414893,ZIKVfp
Capsid,P35250,0.000658774,0.982462961,0.676474663,0.729505296,ZIKVfp
Capsid,Q96FX7,0.000594688,0.994958401,0.664554982,0.727079355,ZIKVfp
Capsid,Q13084,0.000192171,0.630929739,0.881806091,0.723470254,ZIKVfp
Capsid,Q9H6S0,0.000893121,0.976288679,0.667236998,0.722097576,ZIKVfp
Capsid,Q8WXX5,0.001133071,0.939741132,0.687026668,0.720605243,ZIKVfp
Capsid,Q1ED39,0.000750492,0.991708475,0.651481101,0.718502233,ZIKVfp
Capsid,P09001,0.0007761,0.94412911,0.679481767,0.717811884,ZIKVfp
Capsid,O00566,0.000162074,0.966274363,0.665062739,0.717294754,ZIKVfp
Capsid,Q9HD33,0.000932495,0.989670557,0.64987504,0.716888067,ZIKVfp
Capsid,Q9BRP8,0.002285908,0.995546674,0.642685846,0.714955141,ZIKVfp
Capsid,Q99547,0.000613459,0.98525915,0.646978448,0.713667495,ZIKVfp
Capsid,Q9Y3C1,0.002482489,0.997719689,0.625817365,0.706116388,ZIKVfp
Capsid,Q9H0U9,0.000309014,0.905178299,0.680571519,0.704762891,ZIKVfp
Capsid,O00411,0.00057883,0.986956621,0.626421084,0.702541142,ZIKVfp
Capsid,Q32NC0,0.000223617,0.630929739,0.842373071,0.700995948,ZIKVfp
Capsid,Q9H9L3,0.000209047,0.630929739,0.841354475,0.700414183,ZIKVfp
Capsid,Q16540,0.000882638,0.970958431,0.629726992,0.698850447,ZIKVfp
Capsid,Q9UI10,0.000586483,0.875811878,0.687347487,0.698369143,ZIKVfp
Capsid,Q6P158,0.000646666,0.97658178,0.61760651,0.693891067,ZIKVfp
Capsid,Q9BRJ2,0.000761559,0.983169131,0.61350163,0.69386605,ZIKVfp
Capsid,Q8N567,0.000226015,0.613159801,0.836903597,0.691659062,ZIKVfp
Capsid,O00139,0.0002086,0.980761503,0.609510796,0.690704368,ZIKVfp
Capsid,Q9ULW3,0.00081269,0.942999369,0.632119269,0.690422778,ZIKVfp
Capsid,Q9BYD3,0.000315842,0.945919754,0.630314088,0.690376212,ZIKVfp
Capsid,Q9H8H2,7.23E-05,0.612569708,0.833060086,0.689249428,ZIKVfp
Capsid,O75683,0.000544218,0.984602216,0.600839492,0.687132823,ZIKVfp
Capsid,Q9H5H4,0.00065918,0.986077958,0.597790495,0.685920602,ZIKVfp
Capsid,O43818,0.000155018,0.999995687,0.587600797,0.684943346,ZIKVfp
Capsid,Q9UNZ5,0.002354785,0.989670557,0.592027647,0.684028836,ZIKVfp
Capsid,Q14692,0.000181962,0.982246218,0.59526609,0.683102404,ZIKVfp
Capsid,Q9Y2P8,0.000263134,0.985296732,0.587619746,0.679818162,ZIKVfp
Capsid,Q9H501,0.000346098,0.995245714,0.576142435,0.676764876,ZIKVfp
Capsid,O95478,0.000424791,0.965589102,0.577459903,0.667142314,ZIKVfp
Capsid,P35251,0.000320779,0.990933516,0.559776576,0.665925041,ZIKVfp
Capsid,P56270,0.000205926,0.945919754,0.58517215,0.664636513,ZIKVfp
Capsid,Q9BVI4,0.000452075,0.96133445,0.570628545,0.661761494,ZIKVfp
Capsid,Q8IY37,0.000222806,0.958108009,0.567859887,0.659035763,ZIKVfp
Capsid,P78316,0.000443767,0.993766031,0.529668701,0.649764772,ZIKVfp
Capsid,Q9H2W6,0.001100062,0.989619018,0.530444959,0.648808288,ZIKVfp
Capsid,Q9GZR7,0.00061436,0.999456764,0.5240308,0.648556572,ZIKVfp
Capsid,Q96EY4,0.001331267,0.928545639,0.563483487,0.646283062,ZIKVfp
Capsid,Q13895,0.001713838,0.987349369,0.527099922,0.646156342,ZIKVfp
Capsid,Q7Z2T5,0.000619606,0.98948127,0.525182354,0.645721955,ZIKVfp
Capsid,Q96CB9,0.000191754,0.999995687,0.514116939,0.643060486,ZIKVfp
Capsid,P49711,0.000506753,0.977023893,0.525631539,0.64160888,ZIKVfp
Capsid,Q96ME7,0.000497483,0.97887886,0.520736414,0.639467156,ZIKVfp
Capsid,Q9BVJ6,0.000175261,0.942482187,0.543047908,0.639420094,ZIKVfp
Capsid,Q8N5C6,0.000444025,0.997872508,0.50688191,0.638213588,ZIKVfp
Capsid,P82914,0.001002773,0.993784361,0.507339547,0.63708829,ZIKVfp
Capsid,P82932,0.001768484,0.972305501,0.519664748,0.636657311,ZIKVfp
Capsid,P35249,0.000981015,0.981198905,0.513054609,0.635939225,ZIKVfp
Capsid,P40855,0.002750585,0.99712253,0.501862931,0.635274803,ZIKVfp
Capsid,Q6DD87,0.000546298,0.987551209,0.507628822,0.635035056,ZIKVfp
Capsid,Q14690,0.00025594,0.983251558,0.509198547,0.634401692,ZIKVfp
Capsid,Q8N5L8,0.000979341,0.841412951,0.593847389,0.633065892,ZIKVfp
Capsid,Q08J23,0.000767914,0.998930975,0.494384747,0.63148658,ZIKVfp
Capsid,Q9H7B2,0.000801759,0.99156477,0.494847908,0.629175118,ZIKVfp
Capsid,Q99575,0.000671579,0.976958056,0.502357288,0.6283327,ZIKVfp
Capsid,Q9BQ75,0.000968055,0.970958431,0.505324916,0.627948097,ZIKVfp
Capsid,Q9UGY1,0.00074949,0.962412235,0.509990044,0.627598566,ZIKVfp
Capsid,Q8WTT2,0.000475488,0.996229412,0.488834773,0.627354154,ZIKVfp
Capsid,Q9P0M9,0.000663755,0.945834324,0.515576271,0.624973588,ZIKVfp
Capsid,Q9BYD1,0.000689565,0.936962931,0.520902445,0.624906585,ZIKVfp
Capsid,Q2NL82,0.001099002,0.999472199,0.479238172,0.623068948,ZIKVfp
Capsid,Q9H0S4,0.000647308,0.980814637,0.488950972,0.622038962,ZIKVfp
Capsid,Q96A35,0.000738741,0.994563366,0.476588634,0.619811799,ZIKVfp
Capsid,Q13601,0.001095225,0.999161678,0.472953643,0.619377782,ZIKVfp
Capsid,Q9Y580,0.000368981,0.985296732,0.481080166,0.619099069,ZIKVfp
Capsid,Q9UER7,0.000198892,0.936297927,0.508850238,0.617764821,ZIKVfp
Capsid,Q99496,0.000365087,0.99156477,0.470459173,0.615238605,ZIKVfp
Capsid,P82912,0.000948507,0.96052688,0.485612671,0.613059511,ZIKVfp
Capsid,Q9NW13,0.000695623,0.985359659,0.46923135,0.6123934,ZIKVfp
Capsid,Q1KMD3,0.000920415,0.985525523,0.466142139,0.610708586,ZIKVfp
Capsid,Q06265,0.00050319,0.999995687,0.448679959,0.605786322,ZIKVfp
Capsid,P82663,0.001773587,0.998483867,0.447877514,0.604901423,ZIKVfp
Capsid,Q12849,0.001329382,0.999737864,0.443848095,0.603008017,ZIKVfp
Capsid,Q9H2U1,0.000864866,0.985764799,0.452196266,0.602838741,ZIKVfp
Capsid,Q8WYQ5,0.00014298,0.905094086,0.498540599,0.60096251,ZIKVfp
Capsid,Q9NQ55,0.000752543,0.995604562,0.436440297,0.59729277,ZIKVfp
Capsid,Q9Y2R9,0.002536112,0.995149532,0.430406501,0.593836931,ZIKVfp
Capsid,P82664,0.000916613,0.949419185,0.457789056,0.593309806,ZIKVfp
Capsid,Q6ZN17,0.000736957,0.949419185,0.45660654,0.592621399,ZIKVfp
Capsid,Q8N9T8,0.000485035,0.968063979,0.443451545,0.591628576,ZIKVfp
Capsid,Q8IWS0,0.002353898,0.996950273,0.425387091,0.591591549,ZIKVfp
Capsid,Q9UHA3,0.000677131,0.966274363,0.443197732,0.590872905,ZIKVfp
Capsid,O00541,0.001001808,0.998813975,0.420311538,0.589242612,ZIKVfp
Capsid,P42696,0.000684802,0.964433639,0.440899328,0.588919175,ZIKVfp
Capsid,Q86UE4,0.001117816,0.995649998,0.420037777,0.587988458,ZIKVfp
Capsid,Q5SSJ5,0.001042986,0.99961872,0.415926098,0.587027867,ZIKVfp
Capsid,Q9H6F5,0.00081815,0.999995687,0.414213853,0.586165839,ZIKVfp
Capsid,P51398,0.001110466,0.991202932,0.419455054,0.586099244,ZIKVfp
Capsid,Q9UNX4,0.000117122,0.965589102,0.434358781,0.585550061,ZIKVfp
Capsid,O75817,0.000613819,0.981818002,0.423653893,0.585168125,ZIKVfp
Capsid,P78362,0.000392449,0.964248818,0.431483786,0.58346424,ZIKVfp
Capsid,Q9BYG3,0.000293277,0.981866989,0.418940541,0.582473017,ZIKVfp
Capsid,Q9Y3D3,0.001343044,0.960581748,0.428410739,0.580505176,ZIKVfp
Capsid,Q9Y291,0.001157256,0.99156477,0.408993511,0.580266551,ZIKVfp
Capsid,Q15050,0.000839992,0.973092883,0.420314603,0.580229032,ZIKVfp
Capsid,Q9BYN8,0.002754694,0.99398527,0.404108691,0.578457174,ZIKVfp
Capsid,Q9UEG4,0.00025448,0.933436895,0.441047299,0.578120232,ZIKVfp
Capsid,Q9Y3B7,0.001727046,0.971494523,0.411540779,0.57473949,ZIKVfp
Capsid,Q9BTD8,0.000409288,0.97508296,0.409296276,0.574610656,ZIKVfp
Capsid,Q9NQT4,0.001044673,0.997487316,0.392549938,0.572957599,ZIKVfp
Capsid,Q8IUF8,0.000132242,0.612633505,0.624522194,0.570409957,ZIKVfp
Capsid,Q6P161,0.000178277,9.10E-11,1,0.570014262,ZIKVfp
Capsid,Q9NVN8,0.000169027,9.10E-11,1,0.570013522,ZIKVfp
Capsid,Q9BSC4,3.57E-05,9.10E-11,1,0.57000286,ZIKVfp
Capsid,Q8IYA6,3.30E-05,9.10E-11,1,0.570002641,ZIKVfp
Capsid,Q15910,3.30E-05,9.10E-11,1,0.570002638,ZIKVfp
Capsid,Q9HB71,0.001616231,0.936503631,0.420909368,0.567823909,ZIKVfp
Capsid,Q00059,0.001995587,0.999385544,0.381226601,0.56724375,ZIKVfp
Capsid,Q92552,0.00088969,0.987391359,0.386668869,0.566059406,ZIKVfp
Capsid,Q9BU76,0.000653461,0.981866989,0.390025129,0.566020046,ZIKVfp
Capsid,Q9BWF3,0.000640664,0.9974,0.380254014,0.565886041,ZIKVfp
Capsid,Q7L2E3,0.001573114,0.993825884,0.378216657,0.563548403,ZIKVfp
Capsid,Q9Y3B9,0.000870593,0.971029977,0.392017179,0.563379932,ZIKVfp
Capsid,Q9NVP1,0.001044315,0.989979474,0.379816627,0.563071838,ZIKVfp
Capsid,Q13868,0.001047234,0.989822378,0.375394601,0.560496533,ZIKVfp
Capsid,P78346,0.000412128,0.999995687,0.368934106,0.560323901,ZIKVfp
Capsid,Q9Y399,0.000911435,0.94383128,0.401683724,0.559373586,ZIKVfp
Capsid,Q12788,0.000197383,0.995046209,0.368320133,0.55822444,ZIKVfp
Capsid,Q9NVU7,0.000178558,0.99156477,0.369157268,0.557481597,ZIKVfp
Capsid,P07305,0.00063314,0.959568963,0.387080499,0.556535673,ZIKVfp
Capsid,O15446,0.0002648,0.991872685,0.366981755,0.556356224,ZIKVfp
Capsid,Q9Y676,0.00142791,0.971746638,0.377360731,0.555321172,ZIKVfp
Capsid,P82673,0.000608243,0.984602216,0.36737127,0.554061059,ZIKVfp
Capsid,Q5BKZ1,0.000252784,0.630924635,0.583316005,0.553333968,ZIKVfp
Capsid,P82921,0.002679532,0.997727892,0.356268324,0.55249207,ZIKVfp
