Bait,Prey,Abundance,Reproduce,Specificity ,MIST,Virus
NS2B3,Q9HBG6,5.82695E-05,3.89871E-11,1,0.570004662,DENV
NS2B3,Q6EMK4,5.76877E-05,3.89871E-11,1,0.570004615,DENV
NS2B3,O15399,5.7511E-05,3.89871E-11,1,0.570004601,DENV
NS2B3,Q9HBG7,5.73354E-05,3.89871E-11,1,0.570004587,DENV
NS2B3,Q9H4A4,5.69874E-05,3.89871E-11,1,0.570004559,DENV
NS2B3,P49848,5.6901E-05,3.89871E-11,1,0.570004552,DENV
NS2B3,A6NHJ4,5.60517E-05,3.89871E-11,1,0.570004484,DENV
NS2B3,Q96RD6,5.55542E-05,3.89871E-11,1,0.570004444,DENV
NS2B3,O60885,5.4309E-05,3.89871E-11,1,0.570004345,DENV
NS2B3,O14815,5.22318E-05,3.89871E-11,1,0.570004179,DENV
NS2B3,P50747,5.11644E-05,3.89871E-11,1,0.570004093,DENV
NS2B3,P35611,5.10948E-05,3.89871E-11,1,0.570004088,DENV
NS2B3,Q01955,5.10601E-05,3.89871E-11,1,0.570004085,DENV
NS2B3,P54840,5.10254E-05,3.89871E-11,1,0.570004082,DENV
NS2B3,Q9BRZ2,5.07496E-05,3.89871E-11,1,0.57000406,DENV
NS2B3,Q9NYY8,5.07496E-05,3.89871E-11,1,0.57000406,DENV
NS2B3,Q9Y473,5.06811E-05,3.89871E-11,1,0.570004054,DENV
NS2B3,Q5GFL6,5.0409E-05,3.89871E-11,1,0.570004033,DENV
NS2B3,Q9UK10,5.01397E-05,3.89871E-11,1,0.570004011,DENV
NS2B3,Q12996,4.98734E-05,3.89871E-11,1,0.57000399,DENV
NS2B3,Q9Y6B7,4.96755E-05,3.89871E-11,1,0.570003974,DENV
NS2B3,Q12815,4.92843E-05,3.89871E-11,1,0.570003943,DENV
NS2B3,P49321,4.85202E-05,3.89871E-11,1,0.570003882,DENV
NS2B3,Q99417,4.80258E-05,3.89871E-11,1,0.570003842,DENV
NS2B3,Q9Y5E5,4.73577E-05,3.89871E-11,1,0.570003789,DENV
NS2B3,Q9Y4R7,4.72981E-05,3.89871E-11,1,0.570003784,DENV
NS2B3,Q9NYW6,4.67291E-05,3.89871E-11,1,0.570003738,DENV
NS2B3,Q0JRZ9,4.64786E-05,3.89871E-11,1,0.570003718,DENV
NS2B3,Q68CJ6,4.53559E-05,3.89871E-11,1,0.570003628,DENV
NS2B3,Q15063,4.42862E-05,3.89871E-11,1,0.570003543,DENV
NS2B3,Q9ULF5,4.39236E-05,3.89871E-11,1,0.570003514,DENV
NS2B3,Q969W3,4.37436E-05,3.89871E-11,1,0.5700035,DENV
NS2B3,Q13217,4.36913E-05,3.89871E-11,1,0.570003495,DENV
NS2B3,O43526,4.31167E-05,3.89871E-11,1,0.570003449,DENV
NS2B3,Q9HCM1,4.24107E-05,3.89871E-11,1,0.570003393,DENV
NS2B3,Q6ZN55,4.17738E-05,3.89871E-11,1,0.570003342,DENV
NS2B3,Q96RT7,4.12236E-05,3.89871E-11,1,0.570003298,DENV
NS2B3,Q5U5Z8,3.96565E-05,3.89871E-11,1,0.570003173,DENV
NS2B3,Q9Y4B5,3.95937E-05,3.89871E-11,1,0.570003168,DENV
NS2B3,Q8WY36,3.93243E-05,3.89871E-11,1,0.570003146,DENV
NS2B3,Q15714,3.76677E-05,3.89871E-11,1,0.570003013,DENV
NS2B3,P10721,3.76299E-05,3.89871E-11,1,0.57000301,DENV
NS2B3,Q12882,3.71094E-05,3.89871E-11,1,0.570002969,DENV
NS2B3,P55198,3.68906E-05,3.89871E-11,1,0.570002951,DENV
NS2B3,O94804,3.68544E-05,3.89871E-11,1,0.570002948,DENV
NS2B3,O75385,3.67103E-05,3.89871E-11,1,0.570002937,DENV
NS2B3,Q14289,3.56645E-05,3.89871E-11,1,0.570002853,DENV
NS2B3,O94988,3.53289E-05,3.89871E-11,1,0.570002826,DENV
NS2B3,Q63HK5,3.48697E-05,3.89871E-11,1,0.57000279,DENV
NS2B3,P42771,3.45785E-05,3.89871E-11,1,0.570002766,DENV
NS2B3,Q68DE3,3.41872E-05,3.89871E-11,1,0.570002735,DENV
NS2B3,Q9P2G1,3.38635E-05,3.89871E-11,1,0.570002709,DENV
NS2B3,O95257,3.34631E-05,3.89871E-11,1,0.570002677,DENV
NS2B3,Q96F15,3.298E-05,3.89871E-11,1,0.570002638,DENV
NS2B3,P55160,3.22358E-05,3.89871E-11,1,0.570002579,DENV
NS2B3,Q9UIL1,3.21629E-05,3.89871E-11,1,0.570002573,DENV
NS2B3,Q96Q05,3.2153E-05,3.89871E-11,1,0.570002572,DENV
NS2B3,Q92574,3.1853E-05,3.89871E-11,1,0.570002548,DENV
NS2B3,Q6P4R8,2.97345E-05,3.89871E-11,1,0.570002379,DENV
NS2B3,Q9NVE5,2.95009E-05,3.89871E-11,1,0.57000236,DENV
NS2B3,Q3T906,2.87775E-05,3.89871E-11,1,0.570002302,DENV
NS2B3,Q12829,2.75538E-05,3.89871E-11,1,0.570002204,DENV
NS2B3,O15040,2.68631E-05,3.89871E-11,1,0.570002149,DENV
NS2B3,O75116,2.56872E-05,3.89871E-11,1,0.570002055,DENV
NS2B3,O75095,2.56346E-05,3.89871E-11,1,0.570002051,DENV
NS2B3,Q5JU85,2.55474E-05,3.89871E-11,1,0.570002044,DENV
NS2B3,Q14191,2.54435E-05,3.89871E-11,1,0.570002035,DENV
NS2B3,P30414,2.49367E-05,3.89871E-11,1,0.570001995,DENV
NS2B3,O43379,2.49036E-05,3.89871E-11,1,0.570001992,DENV
NS2B3,Q14145,2.40659E-05,3.89871E-11,1,0.570001925,DENV
NS2B3,Q9NV64,2.38549E-05,3.89871E-11,1,0.570001908,DENV
NS2B3,Q5SZK8,2.35305E-05,3.89871E-11,1,0.570001882,DENV
NS2B3,Q9H3N1,2.28723E-05,3.89871E-11,1,0.57000183,DENV
NS2B3,Q8IZC6,2.2104E-05,3.89871E-11,1,0.570001768,DENV
NS2B3,Q2KHR3,2.17456E-05,3.89871E-11,1,0.57000174,DENV
NS2B3,A4UGR9,2.16142E-05,3.89871E-11,1,0.570001729,DENV
NS2B3,Q9HCF6,2.09102E-05,3.89871E-11,1,0.570001673,DENV
NS2B3,Q5H9U9,2.08985E-05,3.89871E-11,1,0.570001672,DENV
NS2B3,Q8IZF0,2.06231E-05,3.89871E-11,1,0.57000165,DENV
NS2B3,Q9UL36,2.02889E-05,3.89871E-11,1,0.570001623,DENV
NS2B3,O60437,2.01798E-05,3.89871E-11,1,0.570001614,DENV
NS2B3,Q96JG9,2.0142E-05,3.89871E-11,1,0.570001611,DENV
NS2B3,Q9Y2S7,1.99394E-05,3.89871E-11,1,0.570001595,DENV
NS2B3,Q496Y0,1.98355E-05,3.89871E-11,1,0.570001587,DENV
NS2B3,Q5VU65,1.9621E-05,3.89871E-11,1,0.57000157,DENV
NS2B3,Q13162,1.90423E-05,3.89871E-11,1,0.570001523,DENV
NS2B3,Q8NEV8,1.8573E-05,3.89871E-11,1,0.570001486,DENV
NS2B3,O75718,1.83041E-05,3.89871E-11,1,0.570001464,DENV
NS2B3,Q9BZ29,1.74754E-05,3.89871E-11,1,0.570001398,DENV
NS2B3,P56715,1.71718E-05,3.89871E-11,1,0.570001374,DENV
NS2B3,Q96CD0,1.68722E-05,3.89871E-11,1,0.57000135,DENV
NS2B3,Q07954,1.63744E-05,3.89871E-11,1,0.57000131,DENV
NS2B3,P06280,1.63484E-05,3.89871E-11,1,0.570001308,DENV
NS2B3,Q96CU9,1.58336E-05,3.89871E-11,1,0.570001267,DENV
NS2B3,Q9H2D6,1.58058E-05,3.89871E-11,1,0.570001264,DENV
NS2B3,Q7LGC8,1.53256E-05,3.89871E-11,1,0.570001226,DENV
NS2B3,Q9Y490,1.53159E-05,3.89871E-11,1,0.570001225,DENV
NS2B3,Q8N138,1.51831E-05,3.89871E-11,1,0.570001215,DENV
NS2B3,Q7Z434,1.48477E-05,3.89871E-11,1,0.570001188,DENV
NS2B3,Q13813,1.45223E-05,3.89871E-11,1,0.570001162,DENV
NS2B3,A8TX70,1.42522E-05,3.89871E-11,1,0.57000114,DENV
NS2B3,Q5T5S1,1.36074E-05,3.89871E-11,1,0.570001089,DENV
NS2B3,Q5VWJ9,1.35783E-05,3.89871E-11,1,0.570001086,DENV
NS2B3,Q8IZF6,1.23943E-05,3.89871E-11,1,0.570000992,DENV
NS2B3,P13995,1.23397E-05,3.89871E-11,1,0.570000987,DENV
NS2B3,Q8WWZ7,1.2297E-05,3.89871E-11,1,0.570000984,DENV
NS2B3,O75061,1.1465E-05,3.89871E-11,1,0.570000917,DENV
NS2B3,Q9H6T3,1.1071E-05,3.89871E-11,1,0.570000886,DENV
NS2B3,P53671,1.10402E-05,3.89871E-11,1,0.570000883,DENV
NS2B3,Q9UN37,1.08744E-05,3.89871E-11,1,0.57000087,DENV
NS2B3,Q9Y450,9.63573E-06,3.89871E-11,1,0.570000771,DENV
NS2B3,Q9Y5F0,9.58094E-06,3.89871E-11,1,0.570000766,DENV
NS2B3,Q15397,9.29488E-06,3.89871E-11,1,0.570000744,DENV
NS2B3,P08217,9.2142E-06,3.89871E-11,1,0.570000737,DENV
NS2B3,Q12955,8.59965E-06,3.89871E-11,1,0.570000688,DENV
NS2B3,P08237,8.54019E-06,3.89871E-11,1,0.570000683,DENV
NS2B3,A1X283,8.25227E-06,3.89871E-11,1,0.57000066,DENV
NS2B3,Q9P2P6,8.00057E-06,3.89871E-11,1,0.57000064,DENV
NS2B3,P04053,7.97906E-06,3.89871E-11,1,0.570000638,DENV
NS2B3,Q8NBA8,7.96739E-06,3.89871E-11,1,0.570000637,DENV
NS2B3,O60942,7.74998E-06,3.89871E-11,1,0.57000062,DENV
NS2B3,Q9P2Q2,7.26105E-06,3.89871E-11,1,0.570000581,DENV
NS2B3,Q8NDT2,7.03169E-06,3.89871E-11,1,0.570000563,DENV
NS2B3,Q6NTF9,6.78124E-06,3.89871E-11,1,0.570000543,DENV
NS2B3,Q32P44,6.09794E-06,3.89871E-11,1,0.570000488,DENV
NS2B3,Q12923,6.05232E-06,3.89871E-11,1,0.570000484,DENV
NS2B3,Q9BXW7,5.73425E-06,3.89871E-11,1,0.570000459,DENV
NS2B3,Q96KV7,5.67028E-06,3.89871E-11,1,0.570000454,DENV
NS2B3,Q9UJX6,5.66695E-06,3.89871E-11,1,0.570000453,DENV
NS2B3,Q9NYF0,5.54427E-06,3.89871E-11,1,0.570000444,DENV
NS2B3,Q9UHN6,5.51862E-06,3.89871E-11,1,0.570000442,DENV
NS2B3,Q5VUD6,5.4742E-06,3.89871E-11,1,0.570000438,DENV
NS2B3,Q9BXS5,5.4742E-06,3.89871E-11,1,0.570000438,DENV
NS2B3,Q13033,5.35967E-06,3.89871E-11,1,0.570000429,DENV
NS2B3,Q58A45,5.22527E-06,3.89871E-11,1,0.570000418,DENV
NS2B3,Q15375,5.17636E-06,3.89871E-11,1,0.570000414,DENV
NS2B3,Q9BQS8,5.01768E-06,3.89871E-11,1,0.570000401,DENV
NS2B3,Q7Z6G8,4.9474E-06,3.89871E-11,1,0.570000396,DENV
NS2B3,A9QM74,4.66948E-06,3.89871E-11,1,0.570000374,DENV
NS2B3,Q9BV44,4.66046E-06,3.89871E-11,1,0.570000373,DENV
NS2B3,P00367,4.32638E-06,3.89871E-11,1,0.570000346,DENV
NS2B3,Q8NF91,4.08603E-06,3.89871E-11,1,0.570000327,DENV
NS2B3,Q6ZU65,3.97192E-06,3.89871E-11,1,0.570000318,DENV
NS2B3,O15067,3.94432E-06,3.89871E-11,1,0.570000316,DENV
NS2B3,Q13439,3.82541E-06,3.89871E-11,1,0.570000306,DENV
NS2B3,Q9BWH6,3.80023E-06,3.89871E-11,1,0.570000304,DENV
NS2B3,Q8IUR7,3.51913E-06,3.89871E-11,1,0.570000282,DENV
NS2B3,P46013,3.23602E-06,3.89871E-11,1,0.570000259,DENV
NS2B3,Q9P2E5,3.09106E-06,3.89871E-11,1,0.570000247,DENV
NS2B3,P33991,2.7527E-06,3.89871E-11,1,0.57000022,DENV
NS2B3,Q53R41,2.72782E-06,3.89871E-11,1,0.570000218,DENV
NS2B3,Q9NNW5,2.18275E-06,3.89871E-11,1,0.570000175,DENV
NS2B3,P42695,1.57272E-06,3.89871E-11,1,0.570000126,DENV
NS2B3,Q6PGP7,1.51355E-06,3.89871E-11,1,0.570000121,DENV
NS2B3,Q07864,1.01562E-06,3.89871E-11,1,0.570000081,DENV
NS2B3,P02452,4.40168E-05,0.331844849,0.790245043,0.566588893,DENV
NS2B3,Q15293,0.0008029,0.841510973,0.459187738,0.556330083,DENV
NS2B3,P55735,0.000272174,0.858124833,0.441389828,0.551957667,DENV
NS2B3,P31946,0.000337814,0.538330023,0.622920637,0.543507296,DENV
NS2B3,P53597,4.31527E-05,0.244349501,0.803201817,0.543350813,DENV
NS2B3,Q9NZL4,0.000346021,0.450480589,0.671469467,0.540433484,DENV
NS2B3,P41091,0.000106373,0.672706136,0.519045257,0.531311454,DENV
NS2B3,Q8IXB1,0.000243656,0.764995823,0.455088073,0.527168233,DENV
NS2B3,Q15084,0.000387241,0.902896846,0.368330366,0.525993184,DENV
NS2B3,Q9NV92,0.000341406,3.89871E-11,0.919500582,0.524142644,DENV
NS2B3,O75390,0.000107332,0.288989864,0.741960663,0.524072617,DENV
NS2B3,O75151,3.4234E-05,3.89871E-11,0.91415422,0.521070644,DENV
NS2B3,Q8TF72,7.62144E-05,3.89871E-11,0.912924126,0.520372849,DENV
NS2B3,P11021,0.014341097,0.976715466,0.305833162,0.517322603,DENV
NS2B3,Q14157,0.000143649,0.584570625,0.545999216,0.515830764,DENV
NS2B3,O15069,2.6175E-05,0.689833961,0.477220266,0.513459532,DENV
NS2B3,Q13765,0.000946248,0.931665967,0.322650571,0.510069614,DENV
NS2B3,Q14677,6.0572E-05,3.89871E-11,0.887893904,0.506104371,DENV
NS2B3,Q8N4Q1,0.000526654,0.544526874,0.542227711,0.499696334,DENV
NS2B3,P63104,0.000980955,0.829173194,0.365958947,0.498885694,DENV
NS2B3,Q14257,0.002802647,0.938044547,0.298573346,0.49872661,DENV
NS2B3,P41208,0.000270157,0.564761735,0.523821374,0.496266403,DENV
NS2B3,P27708,0.00202167,0.93496241,0.293098556,0.494464754,DENV
NS2B3,P15531,0.000140664,0.528788387,0.538304598,0.491920809,DENV
NS2B3,P50579,7.82389E-05,3.89871E-11,0.861764559,0.491212058,DENV
NS2B3,P07237,0.000249986,0.74608028,0.40360848,0.49120493,DENV
NS2B3,P25391,1.22567E-05,3.89871E-11,0.853311878,0.486388751,DENV
NS2B3,O15027,8.07928E-05,0.198508184,0.727250701,0.484017227,DENV
NS2B3,P61981,0.000117093,0.21514939,0.711622642,0.48093656,DENV
NS2B3,P38646,0.004553606,0.949175071,0.255314293,0.47810471,DENV
NS2B3,Q12873,5.12357E-06,3.89871E-11,0.821294523,0.468138288,DENV
NS2B3,O14654,0.000833815,0.962540147,0.229612104,0.467834656,DENV
NS2B3,Q9UDR5,4.04684E-05,3.89871E-11,0.81064721,0.462072147,DENV
NS2B3,P39059,2.91574E-05,3.89871E-11,0.808093101,0.4606154,DENV
NS2B3,Q9HCN8,0.001908042,0.889721926,0.26015815,0.459845463,DENV
NS2B3,O95831,0.001888632,0.964475555,0.210408909,0.457650613,DENV
NS2B3,Q96CB8,8.47735E-05,3.89871E-11,0.800659064,0.456382448,DENV
NS2B3,P52701,1.6245E-05,0.417017546,0.543871181,0.455964014,DENV
NS2B3,O95816,0.002882569,0.979149764,0.19615077,0.454738962,DENV
NS2B3,O60664,8.795E-05,3.89871E-11,0.791990959,0.451441883,DENV
NS2B3,Q969Y0,6.47494E-05,3.89871E-11,0.791990959,0.451440027,DENV
NS2B3,Q8NBP0,1.81581E-05,0.422738445,0.529107433,0.449551145,DENV
NS2B3,P62258,0.001016591,0.872518526,0.250586124,0.448296902,DENV
NS2B3,P34931,0.009783705,0.978823567,0.182435367,0.447359104,DENV
NS2B3,P11142,0.018629952,0.984081208,0.175638402,0.446032708,DENV
NS2B3,P63208,0.00027512,0.790849299,0.295578799,0.44529918,DENV
NS2B3,P08107,0.020220646,0.98475966,0.169747268,0.443039475,DENV
NS2B3,Q96EY1,0.000502139,0.866677799,0.241341666,0.440942151,DENV
NS2B3,Q9Y265,0.000768179,0.764346088,0.303932548,0.440824137,DENV
NS2B3,Q9NUM3,0.000136412,0.0889168,0.717106282,0.439882374,DENV
NS2B3,Q14697,0.001052027,0.95322344,0.185039371,0.439184808,DENV
NS2B3,Q16531,0.000334708,0.85960031,0.241161986,0.438349217,DENV
NS2B3,P17066,0.005927506,0.964144734,0.175555258,0.437991355,DENV
NS2B3,P63173,0.0043801,0.928463026,0.192891071,0.435260377,DENV
NS2B3,Q3ZCM7,0.012721091,0.981189504,0.150650982,0.430305073,DENV
NS2B3,Q9NVI7,0.001148907,0.919868032,0.189297014,0.429945022,DENV
NS2B3,Q9HCN4,0.000223844,0.169740732,0.649107159,0.429418244,DENV
NS2B3,Q9Y230,0.001106862,0.825084988,0.242957936,0.427354318,DENV
NS2B3,O00743,0.000313476,0.713533666,0.304319445,0.423223945,DENV
NS2B3,Q9Y3D0,0.000207477,0.515121988,0.422890422,0.421356835,DENV
NS2B3,P10599,0.000822281,0.655504638,0.333186912,0.419408946,DENV
NS2B3,Q07021,0.001142934,0.875059602,0.19688885,0.41858894,DENV
