Bait,Prey,Abundance,Reproduce,Specificity ,MIST,Virus
NS4A,O15120,3.32741E-05,5.13898E-11,1,0.570002662,DENV
NS4A,P30519,3.29608E-05,5.13898E-11,1,0.570002637,DENV
NS4A,Q9BRR6,3.21129E-05,5.13898E-11,1,0.570002569,DENV
NS4A,O60704,2.9747E-05,5.13898E-11,1,0.57000238,DENV
NS4A,Q9H3K2,2.91816E-05,5.13898E-11,1,0.570002335,DENV
NS4A,P62879,2.90955E-05,5.13898E-11,1,0.570002328,DENV
NS4A,Q9Y5Y0,2.89842E-05,5.13898E-11,1,0.570002319,DENV
NS4A,O60488,2.74364E-05,5.13898E-11,1,0.570002195,DENV
NS4A,O76081,2.71491E-05,5.13898E-11,1,0.570002172,DENV
NS4A,Q9NVV0,2.67244E-05,5.13898E-11,1,0.570002138,DENV
NS4A,O75787,2.64125E-05,5.13898E-11,1,0.570002113,DENV
NS4A,O43808,2.53576E-05,5.13898E-11,1,0.570002029,DENV
NS4A,Q96G23,2.42344E-05,5.13898E-11,1,0.570001939,DENV
NS4A,Q9H9P8,2.15829E-05,5.13898E-11,1,0.570001727,DENV
NS4A,Q14746,2.08564E-05,5.13898E-11,1,0.570001669,DENV
NS4A,Q6VY07,1.96223E-05,5.13898E-11,1,0.57000157,DENV
NS4A,O95864,1.92731E-05,5.13898E-11,1,0.570001542,DENV
NS4A,Q96S66,1.91442E-05,5.13898E-11,1,0.570001532,DENV
NS4A,O43303,1.91336E-05,5.13898E-11,1,0.570001531,DENV
NS4A,Q9UP83,1.87039E-05,5.13898E-11,1,0.570001496,DENV
NS4A,Q9Y6E2,1.80405E-05,5.13898E-11,1,0.570001443,DENV
NS4A,Q8NHS3,1.75043E-05,5.13898E-11,1,0.5700014,DENV
NS4A,Q14542,1.73268E-05,5.13898E-11,1,0.570001386,DENV
NS4A,O43929,1.7251E-05,5.13898E-11,1,0.57000138,DENV
NS4A,Q9HDC5,1.65564E-05,5.13898E-11,1,0.570001325,DENV
NS4A,O15354,1.61695E-05,5.13898E-11,1,0.570001294,DENV
NS4A,Q9H845,1.57814E-05,5.13898E-11,1,0.570001263,DENV
NS4A,Q9BTX1,1.55529E-05,5.13898E-11,1,0.570001244,DENV
NS4A,Q15021,1.50955E-05,5.13898E-11,1,0.570001208,DENV
NS4A,Q86Y07,1.49313E-05,5.13898E-11,1,0.570001195,DENV
NS4A,P35520,1.4334E-05,5.13898E-11,1,0.570001147,DENV
NS4A,Q9UPT5,1.42192E-05,5.13898E-11,1,0.570001138,DENV
NS4A,Q9BU23,1.36235E-05,5.13898E-11,1,0.57000109,DENV
NS4A,Q92805,1.34559E-05,5.13898E-11,1,0.570001076,DENV
NS4A,Q9Y561,1.31328E-05,5.13898E-11,1,0.570001051,DENV
NS4A,Q8TAD4,1.29102E-05,5.13898E-11,1,0.570001033,DENV
NS4A,O14981,1.25804E-05,5.13898E-11,1,0.570001006,DENV
NS4A,P50416,1.22832E-05,5.13898E-11,1,0.570000983,DENV
NS4A,Q99523,1.17983E-05,5.13898E-11,1,0.570000944,DENV
NS4A,Q96A65,9.82409E-06,5.13898E-11,1,0.570000786,DENV
NS4A,P50570,8.84816E-06,5.13898E-11,1,0.570000708,DENV
NS4A,Q13621,7.2122E-06,5.13898E-11,1,0.570000577,DENV
NS4A,Q29RF7,7.1943E-06,5.13898E-11,1,0.570000576,DENV
NS4A,Q5TC82,6.89739E-06,5.13898E-11,1,0.570000552,DENV
NS4A,Q70E73,6.47866E-06,5.13898E-11,1,0.570000518,DENV
NS4A,Q14112,5.79074E-06,5.13898E-11,1,0.570000463,DENV
NS4A,Q13395,4.8227E-06,5.13898E-11,1,0.570000386,DENV
