Bait,Prey,Abundance,Reproduce,Specificity ,MIST,Virus
NS4B,P10412,0.003088772,0.906024462,0.043906032,0.342382102,DENV
NS4B,P13674,9.35614E-05,0.583510802,0.239047311,0.340493233,DENV
NS4B,P06733,0.000576028,0.774526766,0.121497898,0.340384252,DENV
NS4B,P05388,0.001095017,0.906999188,0.038828882,0.33966978,DENV
NS4B,P11182,0.00290454,0.675180141,0.180813682,0.339609211,DENV
NS4B,O60830,0.000302127,0.270480264,0.4288269,0.339123595,DENV
NS4B,P62753,0.001814066,0.890099834,0.048022753,0.339053036,DENV
NS4B,P10316,0.000339147,0.298713739,0.410276723,0.338434672,DENV
NS4B,P36578,0.001236624,0.893699728,0.042501713,0.337119811,DENV
NS4B,P62847,0.001186989,0.905381289,0.034340977,0.336552767,DENV
NS4B,Q9H936,0.00065323,0.800211705,0.098518793,0.336282067,DENV
NS4B,P62917,0.00070582,0.883514446,0.046574956,0.335834246,DENV
NS4B,P60468,0.001582154,0.812759169,0.089710782,0.335727428,DENV
NS4B,P26373,0.000920328,0.892972147,0.040518597,0.335709478,DENV
NS4B,Q9BZX2,0.000281252,0.598806799,0.219988445,0.334998293,DENV
NS4B,P30483,7.11075E-05,4.34295E-11,0.587679509,0.334983009,DENV
NS4B,P30481,7.09143E-05,4.34295E-11,0.587679509,0.334982993,DENV
NS4B,P30485,7.09143E-05,4.34295E-11,0.587679509,0.334982993,DENV
NS4B,P30487,7.09143E-05,4.34295E-11,0.587679509,0.334982993,DENV
NS4B,P30488,7.09143E-05,4.34295E-11,0.587679509,0.334982993,DENV
NS4B,Q92504,0.000147958,0.573289681,0.234650522,0.334414023,DENV
NS4B,P15880,0.001284205,0.899438545,0.033699571,0.334114983,DENV
NS4B,Q16891,0.000352209,0.884707508,0.041735495,0.333465037,DENV
NS4B,P07814,0.000195983,0.804301501,0.088494645,0.331963152,DENV
NS4B,Q969N2,7.41404E-05,0.442665297,0.308987218,0.3310615,DENV
NS4B,P33993,0.000287082,0.818136079,0.077164969,0.330354627,DENV
NS4B,P45880,0.001506324,0.886079119,0.035154612,0.330286326,DENV
NS4B,P14625,0.000575595,0.681189374,0.158832984,0.32899713,DENV
NS4B,Q8WW22,0.000477587,0.816769555,0.07420571,0.328204806,DENV
NS4B,O60762,0.000434915,0.805038498,0.081242989,0.328106771,DENV
NS4B,P46782,0.000927996,0.879243873,0.033903187,0.327134412,DENV
NS4B,Q00839,0.000890644,0.871715756,0.03775597,0.326692669,DENV
NS4B,P06748,0.001552549,0.881083543,0.031309075,0.326349617,DENV
NS4B,P57088,0.000281837,0.769039,0.100234401,0.326319806,DENV
NS4B,P27708,0.000416969,0.883418754,0.029556578,0.326077171,DENV
NS4B,Q9UBS4,0.000341431,0.829796891,0.062270564,0.325950448,DENV
NS4B,P07741,5.94357E-05,4.34295E-11,0.570577808,0.325234106,DENV
NS4B,P27635,0.001042662,0.86583689,0.038451436,0.325043643,DENV
NS4B,Q04323,0.000143163,0.253267623,0.414605904,0.324980486,DENV
NS4B,Q9C0D9,2.51653E-05,4.34295E-11,0.56746189,0.323455291,DENV
NS4B,Q9H490,8.62806E-05,0.59783371,0.200020007,0.323260105,DENV
NS4B,P05387,0.003569786,0.868617416,0.032567705,0.32286527,DENV
NS4B,P52597,0.000702283,0.858918391,0.038675181,0.322722473,DENV
NS4B,Q15365,0.00043059,0.6948618,0.138726928,0.322310426,DENV
NS4B,Q9NYP7,0.000263922,0.668670877,0.153877478,0.321766083,DENV
NS4B,Q9H2V7,4.96008E-05,0.274153626,0.394531774,0.320840848,DENV
NS4B,P22695,0.00039064,0.654686126,0.160000225,0.320371523,DENV
NS4B,Q9UJS0,0.000331242,0.80524048,0.065059516,0.318944591,DENV
NS4B,Q13011,0.000100284,0.476513353,0.26594026,0.318373645,DENV
NS4B,Q8IZP0,0.000123049,0.299621428,0.3739514,0.318029642,DENV
NS4B,Q96HS1,0.000713793,0.797662835,0.064973023,0.316273719,DENV
NS4B,Q9NVI7,0.000393422,0.816679474,0.05147604,0.315210632,DENV
NS4B,P47914,0.000843311,0.818852037,0.048694939,0.314421793,DENV
NS4B,P42166,9.85653E-05,0.542760697,0.218118048,0.314301417,DENV
NS4B,P49790,5.9397E-06,4.34295E-11,0.551365693,0.31427892,DENV
NS4B,P62857,0.001820355,0.827600598,0.040609215,0.312953091,DENV
NS4B,P18031,0.000103098,0.586453281,0.185947119,0.311256754,DENV
NS4B,Q9Y5K5,0.000191479,0.572181519,0.193556604,0.310606114,DENV
NS4B,Q96IX5,0.000883069,0.594509399,0.178176732,0.309709672,DENV
NS4B,P17844,0.000495024,0.778981436,0.060252503,0.307027032,DENV
NS4B,P21964,0.000197608,0.594241163,0.173729401,0.307025974,DENV
NS4B,P07910,0.000542099,0.798969261,0.046278017,0.306061079,DENV
NS4B,P62244,0.001390338,0.814339387,0.036677263,0.306036052,DENV
NS4B,Q9NRR5,0.000265311,0.531826381,0.209178883,0.305392422,DENV
NS4B,P62805,0.002783448,0.721858235,0.092086467,0.305362344,DENV
NS4B,Q8WWH5,3.06004E-05,4.34295E-11,0.530469892,0.302370286,DENV
NS4B,P05386,0.002513236,0.785677095,0.047399186,0.302205578,DENV
NS4B,P56192,0.000136524,0.561285606,0.181877369,0.300130984,DENV
NS4B,Q14257,0.000427803,0.806458767,0.029547397,0.299136809,DENV
NS4B,P18859,0.000165695,0.297886599,0.341587864,0.298978647,DENV
NS4B,Q9Y3Z3,0.00015042,0.735537087,0.071745842,0.298345144,DENV
NS4B,Q8N1F7,7.37212E-05,0.683816907,0.102830237,0.29795505,DENV
NS4B,P01892,0.000367586,0.393858958,0.280501838,0.29776609,DENV
NS4B,Q7Z3V4,8.57439E-05,0.424961519,0.260482561,0.297218451,DENV
NS4B,P07900,0.001055325,0.689521947,0.09409103,0.295048995,DENV
NS4B,P01889,0.000264581,0.414878701,0.262378861,0.294784662,DENV
NS4B,Q99613,0.000123403,0.258109681,0.358121792,0.294477682,DENV
NS4B,P27348,0.000251417,0.690700004,0.091237537,0.293770511,DENV
NS4B,P00338,0.000216695,0.643259283,0.120232232,0.293690457,DENV
NS4B,Q12905,0.000485873,0.795934803,0.025905813,0.293382364,DENV
NS4B,Q9HC07,0.000208,0.300636976,0.329421433,0.293009798,DENV
NS4B,Q9NZT1,0.00056841,0.397489803,0.269045156,0.292522643,DENV
NS4B,O43390,0.000285147,0.814954452,0.010464485,0.291221626,DENV
NS4B,P46776,0.001019848,0.75825349,0.044049131,0.290578314,DENV
NS4B,Q9GZP9,0.000173244,0.467574694,0.221167105,0.289730252,DENV
NS4B,Q9NQC3,1.33639E-05,4.34295E-11,0.506087842,0.288471139,DENV
NS4B,P61247,0.000857452,0.789654263,0.021065355,0.28845484,DENV
NS4B,Q02809,3.90267E-05,0.475530814,0.213227441,0.287978549,DENV
NS4B,P14314,0.00030792,0.565317728,0.156744875,0.287230417,DENV
NS4B,Q9Y6G9,4.07052E-05,0.301002218,0.316173354,0.285572844,DENV
NS4B,P16403,0.002227283,0.759405921,0.032505777,0.284498548,DENV
NS4B,Q96K37,0.000113862,0.590422679,0.134412582,0.283272218,DENV
NS4B,Q15005,9.69718E-05,0.300240658,0.312373493,0.283144879,DENV
NS4B,P62701,0.00087101,0.774233834,0.020767889,0.282889219,DENV
NS4B,Q9Y5A9,0.000275686,0.750275437,0.03547341,0.282838302,DENV
NS4B,Q15233,0.000231241,0.575846702,0.140832776,0.281839527,DENV
NS4B,P17858,4.22178E-05,0.476513353,0.19783956,0.2795516,DENV
NS4B,Q8N4V1,0.000381501,0.586832382,0.129580004,0.279282456,DENV
NS4B,Q13148,0.000255424,0.573745493,0.136797723,0.278806058,DENV
NS4B,P63244,0.000968878,0.682602605,0.067976236,0.277734877,DENV
NS4B,P46779,0.000775974,0.743533587,0.030013821,0.277406711,DENV
NS4B,P18124,0.000697606,0.739533064,0.030373939,0.276205526,DENV
NS4B,P26640,6.81192E-06,4.34295E-11,0.481959807,0.274717635,DENV
NS4B,Q9H4B7,0.002408552,0.655620818,0.078708665,0.274523909,DENV
NS4B,O15372,0.000380366,0.205084486,0.354374808,0.27380364,DENV
NS4B,P39023,0.000490367,0.741203672,0.023741997,0.272993453,DENV
NS4B,P61803,0.00088244,0.576161488,0.124000289,0.272407281,DENV
NS4B,P46783,0.000496904,0.735958475,0.025130262,0.271949468,DENV
NS4B,Q3ZCM7,0.006729014,0.69510422,0.048517326,0.271479674,DENV
NS4B,P43243,0.000119207,0.585703218,0.116021512,0.271137925,DENV
NS4B,Q9P0B6,0.000606038,0.591039683,0.111884848,0.270686736,DENV
NS4B,P04908,0.002289786,0.645661137,0.077362307,0.270261096,DENV
NS4B,P01891,0.000316041,0.434708265,0.206254792,0.269738408,DENV
NS4B,P84103,0.000531229,0.719802283,0.029736902,0.268923331,DENV
NS4B,Q92947,0.000259518,0.591810717,0.106529037,0.267876064,DENV
NS4B,P61204,0.000839432,0.564398819,0.123047482,0.267743806,DENV
NS4B,P43490,0.000188082,0.582411869,0.107327316,0.265035771,DENV
NS4B,P43307,0.000251116,0.65514714,0.06250993,0.264952248,DENV
NS4B,P00403,0.000296308,0.668450981,0.051759631,0.263484538,DENV
NS4B,Q9UMX0,0.000269233,0.42652661,0.199665202,0.263115017,DENV
NS4B,P30050,0.001147697,0.704258563,0.028999738,0.263112164,DENV
NS4B,Q8NF37,0.000141664,0.574306928,0.107862479,0.262500371,DENV
NS4B,P62258,0.000476045,0.667152996,0.048228241,0.26103173,DENV
NS4B,P62424,0.000766174,0.690103684,0.031127684,0.259340363,DENV
NS4B,Q15181,3.57417E-05,4.34295E-11,0.454649612,0.259153138,DENV
NS4B,Q7Z6Z7,7.13716E-05,0.674011942,0.040081911,0.258756579,DENV
NS4B,P61353,0.000715082,0.645860598,0.056852453,0.258514314,DENV
NS4B,O75531,0.000750511,0.584597591,0.093665105,0.258058307,DENV
NS4B,P04181,8.32319E-05,0.468333401,0.160140596,0.255203489,DENV
NS4B,Q13347,0.000528876,0.260169124,0.285219486,0.253676611,DENV
NS4B,P13639,0.000188308,0.662455726,0.03773819,0.253385337,DENV
NS4B,P62158,0.000416205,0.685020922,0.021993005,0.252326632,DENV
NS4B,Q08211,0.000143532,0.69640861,0.014471128,0.252003039,DENV
NS4B,Q86V85,6.18368E-05,0.28862016,0.264625311,0.25185843,DENV
NS4B,P42766,0.000597116,0.67500274,0.025646765,0.250917384,DENV
NS4B,P62906,0.000476096,0.667484234,0.029121522,0.250256837,DENV
NS4B,P40429,0.000391138,0.669013619,0.027810787,0.250038207,DENV
NS4B,P56134,0.000398327,0.466988642,0.151078928,0.24959288,DENV
NS4B,P40616,0.000102928,0.299409158,0.253206043,0.249128884,DENV
NS4B,P62899,0.000583375,0.673453566,0.020048127,0.247182851,DENV
NS4B,P54886,2.09575E-05,4.34295E-11,0.433417087,0.247049416,DENV
NS4B,P62750,0.00056868,0.668149181,0.023002991,0.247009413,DENV
NS4B,P50914,0.000590008,0.656615712,0.027319716,0.245434938,DENV
NS4B,Q15717,0.000218872,0.585538934,0.066451558,0.242833525,DENV
NS4B,P49368,0.000328151,0.607838617,0.048899215,0.240642321,DENV
NS4B,Q9Y224,0.000214136,0.45557405,0.138274093,0.238284281,DENV
NS4B,Q5T655,3.59622E-05,0.30096914,0.232839299,0.238060477,DENV
NS4B,Q15392,7.31543E-05,0.471458035,0.126147211,0.236920075,DENV
NS4B,P62826,0.000297966,0.457954097,0.134087262,0.23673751,DENV
NS4B,Q02878,0.000336371,0.647202103,0.016617994,0.236019902,DENV
NS4B,A6NG13,3.97552E-05,4.34295E-11,0.41357902,0.235743222,DENV
NS4B,P14866,0.000291841,0.533928483,0.084908091,0.235295928,DENV
NS4B,O43933,4.02102E-05,4.34295E-11,0.412563885,0.235164631,DENV
NS4B,P60866,0.000760185,0.623797989,0.02771024,0.234184948,DENV
NS4B,P08865,0.000270945,0.632559221,0.021807362,0.233847599,DENV
NS4B,Q04826,0.00011819,4.34295E-11,0.406580721,0.231760466,DENV
NS4B,P30475,9.5069E-05,4.34295E-11,0.401410299,0.228811476,DENV
NS4B,Q29836,9.5069E-05,4.34295E-11,0.401410299,0.228811476,DENV
NS4B,P03989,9.481E-05,4.34295E-11,0.401410299,0.228811455,DENV
NS4B,Q95365,9.481E-05,4.34295E-11,0.401410299,0.228811455,DENV
NS4B,P62266,0.001177665,0.567443323,0.052380647,0.228556345,DENV
NS4B,O60506,0.000344852,0.635010214,0.008056323,0.226873267,DENV
NS4B,Q5T4S7,4.45157E-05,0.556331689,0.052426731,0.224602889,DENV
NS4B,P11172,6.95527E-05,0.300636976,0.209277817,0.224516861,DENV
NS4B,P53621,3.13526E-05,0.465745036,0.107415285,0.224239983,DENV
NS4B,P30486,4.75345E-05,4.34295E-11,0.393079092,0.224058885,DENV
NS4B,Q92841,0.000293669,0.573963706,0.040008716,0.223715758,DENV
NS4B,Q99623,0.000534872,0.628299517,0.005543013,0.223107138,DENV
NS4B,A6NDJ8,0.000120287,0.300240658,0.206149717,0.222599192,DENV
NS4B,Q9BQB6,0.000185384,0.465618723,0.104147219,0.222345298,DENV
NS4B,Q9BQT8,7.28894E-05,0.300240658,0.205254843,0.222085322,DENV
NS4B,Q9NZI8,0.000188502,0.594481382,0.024295144,0.221931796,DENV
NS4B,P51617,8.95035E-05,0.446215995,0.1144932,0.221443882,DENV
NS4B,Q9Y5Y2,0.000189264,0.476856727,0.094516189,0.220789224,DENV
NS4B,P10321,0.000442134,0.300677889,0.200880539,0.219774539,DENV
NS4B,P84098,0.000310255,0.584994199,0.02499648,0.219020784,DENV
NS4B,P48047,0.000197196,0.246233191,0.232414508,0.218673662,DENV
NS4B,Q58FF6,0.000126208,0.455552346,0.101850539,0.217508225,DENV
NS4B,Q9BSD7,0.000274648,0.57649832,0.026017787,0.216626522,DENV
NS4B,Q14152,0.000176906,0.187396845,0.263268764,0.215666244,DENV
NS4B,P60842,0.000432813,0.495757186,0.072757247,0.215021271,DENV
NS4B,P46439,0.000187893,0.288317839,0.196423856,0.212887873,DENV
NS4B,Q12906,0.00012228,0.586284806,0.01102671,0.211494689,DENV
NS4B,Q9NR30,6.69327E-05,0.594724517,0.005683203,0.211398361,DENV
NS4B,P35232,0.000984537,0.589914717,0.008477332,0.211380993,DENV
NS4B,P62280,0.000316444,0.584263784,0.010981574,0.210777137,DENV
NS4B,P49756,3.71477E-05,0.30096914,0.184814145,0.210686234,DENV
NS4B,P49915,2.26439E-05,4.34295E-11,0.369319341,0.210513836,DENV
NS4B,P38159,0.000375541,0.520325709,0.049663091,0.210452004,DENV
NS4B,Q14103,0.000446644,0.55778117,0.02563763,0.20987259,DENV
NS4B,O14828,7.21042E-05,0.295672666,0.185643362,0.209307918,DENV
NS4B,Q99615,0.000200685,0.55379178,0.026971138,0.209216727,DENV
NS4B,Q8N6S5,4.72302E-05,4.34295E-11,0.366213635,0.20874555,DENV
NS4B,Q16629,0.00026856,0.527457554,0.041822497,0.208470452,DENV
NS4B,O14654,0.00017611,0.556817031,0.023737597,0.20843048,DENV
NS4B,Q96NT5,1.92452E-05,4.34295E-11,0.365481552,0.208326024,DENV
NS4B,P30479,0.000141829,4.34295E-11,0.364122216,0.207561009,DENV
NS4B,P60228,0.000196556,0.130574934,0.283555961,0.207343849,DENV
NS4B,P52815,0.000851715,0.365438787,0.138789192,0.207081552,DENV
NS4B,P63173,0.001557742,0.521150484,0.039292848,0.204924212,DENV
NS4B,Q9Y618,6.65303E-06,4.34295E-11,0.358364256,0.204268158,DENV
NS4B,P61978,0.000169832,0.546759799,0.020597698,0.203120204,DENV
NS4B,Q99567,1.14609E-05,4.34295E-11,0.351029654,0.200087819,DENV
NS4B,Q7Z4H3,5.50457E-05,4.34295E-11,0.345995089,0.197221604,DENV
NS4B,P22102,3.34947E-05,0.456808379,0.065365059,0.197143696,DENV
NS4B,Q9Y4W6,8.73054E-05,0.432897144,0.07913258,0.196626555,DENV
NS4B,Q15773,0.00019234,0.443769018,0.070182045,0.195338309,DENV
NS4B,P52292,0.000128563,0.438049479,0.073566348,0.195260421,DENV
NS4B,P23246,0.000114564,0.438123275,0.071499738,0.194107162,DENV
NS4B,Q8WVX9,0.00012609,0.457808444,0.058860361,0.193793448,DENV
NS4B,P30460,0.000166371,4.34295E-11,0.339605481,0.193588434,DENV
NS4B,P30480,0.000166371,4.34295E-11,0.339605481,0.193588434,DENV
NS4B,Q9H2J7,1.95326E-05,4.34295E-11,0.338442591,0.192913839,DENV
NS4B,Q9BUN8,7.92561E-05,4.34295E-11,0.335564213,0.191277942,DENV
NS4B,Q8TEX9,2.74525E-05,0.475530814,0.041176238,0.189908437,DENV
NS4B,P54707,4.14649E-05,4.34295E-11,0.329779417,0.187977585,DENV
NS4B,Q9NS69,0.000120627,0.300916293,0.143936946,0.187374412,DENV
NS4B,Q8NC51,7.98827E-05,0.476513353,0.03130963,0.184632553,DENV
NS4B,O15371,0.000251949,0.23265455,0.179710926,0.183884476,DENV
NS4B,Q8NI60,7.9798E-05,0.293216653,0.139588215,0.182197495,DENV
NS4B,Q6NXE6,4.86236E-05,0.297042145,0.13546512,0.181183759,DENV
NS4B,P30462,0.000118836,4.34295E-11,0.317756472,0.181130696,DENV
NS4B,P30466,0.000118836,4.34295E-11,0.317756472,0.181130696,DENV
NS4B,P40227,6.18447E-05,0.476513353,0.020693835,0.178580107,DENV
NS4B,Q9Y262,0.00014003,4.34295E-11,0.308316668,0.175751703,DENV
NS4B,Q14974,4.25296E-05,0.460227053,0.024814785,0.175227298,DENV
NS4B,P62854,0.000500095,0.468862626,0.018582284,0.174733829,DENV
NS4B,P30490,0.00011819,4.34295E-11,0.306450835,0.174686431,DENV
NS4B,P62841,0.000304641,0.476451727,0.011469554,0.173320122,DENV
NS4B,P07195,0.000133629,0.300508497,0.118399186,0.1726762,DENV
NS4B,Q15006,6.62104E-05,0.301002218,0.115626464,0.171263157,DENV
NS4B,O14980,5.21688E-05,0.439231242,0.030361964,0.171041428,DENV
NS4B,P18463,0.000118512,4.34295E-11,0.297836533,0.169776305,DENV
NS4B,P50990,7.6876E-05,0.460372074,0.014828145,0.169588418,DENV
NS4B,P55884,0.000173269,0.297251183,0.113973667,0.169016766,DENV
NS4B,P12273,0.000188574,4.34295E-11,0.294430343,0.167840382,DENV
NS4B,Q13151,0.000144274,0.461236401,0.010797505,0.16759886,DENV
NS4B,Q8WWC4,7.4619E-05,0.300240658,0.109018873,0.167230957,DENV
NS4B,P38919,8.59053E-05,0.23265455,0.147162225,0.165318433,DENV
NS4B,O43283,3.72724E-05,0.26090975,0.128982558,0.164841452,DENV
NS4B,Q9UHI6,7.70091E-05,0.251691806,0.133520864,0.164205185,DENV
NS4B,P16188,0.000140682,4.34295E-11,0.286467161,0.163297536,DENV
NS4B,Q6AI12,2.33212E-05,4.34295E-11,0.284593131,0.16221995,DENV
NS4B,Q96S21,9.66637E-05,0.296137033,0.101816597,0.161691155,DENV
NS4B,Q12907,0.000100482,0.26090975,0.122270672,0.161020734,DENV
NS4B,Q96EP5,0.000190802,0.155605631,0.182133178,0.158293146,DENV
NS4B,P08708,0.000407029,0.433958291,0.011057816,0.158220919,DENV
NS4B,P17812,6.24934E-05,0.299171918,0.092491061,0.157435076,DENV
NS4B,Q07021,0.000216693,0.423766877,0.01585127,0.157370966,DENV
NS4B,Q9P015,0.000120778,0.23265455,0.132816684,0.157144265,DENV
NS4B,Q14683,2.48506E-05,0.283943049,0.100350558,0.156581873,DENV
NS4B,P62888,0.000509677,0.419042239,0.015964115,0.155805104,DENV
NS4B,Q6YN16,2.56785E-05,4.34295E-11,0.273047631,0.155639204,DENV
NS4B,O75400,4.11645E-05,0.289976504,0.094338329,0.155267917,DENV
NS4B,P18464,0.00011819,4.34295E-11,0.271434443,0.154727088,DENV
NS4B,P55786,3.44942E-05,0.283943049,0.09701617,0.154682044,DENV
NS4B,Q7Z4R8,9.14104E-05,4.34295E-11,0.269667332,0.153717692,DENV
NS4B,Q9Y5V3,8.47521E-05,0.300515466,0.083644212,0.152864394,DENV
NS4B,P05204,0.000586562,4.34295E-11,0.268059641,0.15284092,DENV
NS4B,Q15393,6.35703E-05,0.373764308,0.036989945,0.151906862,DENV
NS4B,P04439,0.000117235,4.34295E-11,0.264656722,0.15086371,DENV
NS4B,P30443,0.000117235,4.34295E-11,0.264656722,0.15086371,DENV
NS4B,P13746,0.00011692,4.34295E-11,0.264656722,0.150863685,DENV
NS4B,P30455,0.00011692,4.34295E-11,0.264656722,0.150863685,DENV
NS4B,Q9H3S5,2.35625E-05,4.34295E-11,0.263066894,0.149950015,DENV
NS4B,Q31612,0.000142215,4.34295E-11,0.260676348,0.148596895,DENV
NS4B,Q14318,6.79706E-05,0.287473054,0.084008987,0.148506129,DENV
NS4B,Q5BJH7,6.15922E-05,0.298960038,0.075898298,0.147902971,DENV
NS4B,Q92621,8.20871E-06,0.300916293,0.072796651,0.146815451,DENV
NS4B,P10319,0.000118836,4.34295E-11,0.256764911,0.146365506,DENV
NS4B,P30685,0.000118512,4.34295E-11,0.256764911,0.146365481,DENV
NS4B,P30491,0.00011819,4.34295E-11,0.256764911,0.146365455,DENV
NS4B,Q86U42,0.000101681,0.298826702,0.069376315,0.14414198,DENV
NS4B,Q8N878,2.92593E-05,4.34295E-11,0.252513307,0.143934926,DENV
NS4B,P18465,0.000119162,4.34295E-11,0.246973654,0.140784516,DENV
NS4B,P30464,0.000118512,4.34295E-11,0.246973654,0.140784464,DENV
NS4B,P30484,0.000118512,4.34295E-11,0.246973654,0.140784464,DENV
NS4B,P30495,0.000118512,4.34295E-11,0.246973654,0.140784464,DENV
NS4B,Q16637,9.12193E-05,0.292514865,0.06393317,0.138829407,DENV
NS4B,Q5JPH6,3.54394E-05,0.297886599,0.060566114,0.13878583,DENV
NS4B,Q9H1K4,4.72727E-05,4.34295E-11,0.239829215,0.136706434,DENV
NS4B,P32322,6.59383E-05,0.294859074,0.054279966,0.134145531,DENV
NS4B,Q07000,0.000211023,4.34295E-11,0.231840003,0.132165683,DENV
NS4B,Q13155,3.29581E-05,4.34295E-11,0.231372647,0.131885045,DENV
NS4B,Q6IAN0,5.9692E-05,0.299409158,0.04671494,0.131425496,DENV
NS4B,Q99536,2.71468E-05,4.34295E-11,0.229133747,0.130608408,DENV
NS4B,P55854,0.00011114,4.34295E-11,0.226346383,0.12902633,DENV
NS4B,A0FGR8,4.07215E-05,0.299171918,0.038821971,0.126841953,DENV
NS4B,O75821,0.000175146,4.34295E-11,0.222412023,0.126788865,DENV
NS4B,Q13438,3.74742E-05,0.273296346,0.054602168,0.126779955,DENV
NS4B,P30492,0.000142215,4.34295E-11,0.221664446,0.126360112,DENV
NS4B,P30493,0.000141829,4.34295E-11,0.221664446,0.126360081,DENV
NS4B,Q29940,0.000141829,4.34295E-11,0.221664446,0.126360081,DENV
NS4B,P53007,0.000112424,0.290609975,0.042617691,0.126014569,DENV
NS4B,O75607,0.000127139,0.300508497,0.035259291,0.125285941,DENV
NS4B,Q95604,0.000116294,4.34295E-11,0.219110496,0.124902286,DENV
NS4B,P10599,0.000309706,0.282624846,0.045258852,0.124741018,DENV
NS4B,Q53H12,6.48708E-05,0.28862016,0.041253694,0.124536851,DENV
NS4B,P30461,7.11075E-05,4.34295E-11,0.218352451,0.124466586,DENV
NS4B,P16435,1.51787E-05,4.34295E-11,0.218303204,0.124434041,DENV
NS4B,Q9NTJ3,2.74111E-05,0.26090975,0.056916596,0.123763065,DENV
NS4B,P35606,2.07072E-05,0.298960038,0.032893486,0.123386957,DENV
NS4B,O75771,6.50498E-05,4.34295E-11,0.213190241,0.121523641,DENV
NS4B,Q96T76,1.65291E-05,0.300916293,0.024830052,0.119475155,DENV
NS4B,O00303,0.0001659,4.34295E-11,0.209120799,0.119212127,DENV
NS4B,P61923,9.3908E-05,4.34295E-11,0.208261214,0.118716404,DENV
NS4B,P50454,0.000193573,4.34295E-11,0.20657481,0.117763128,DENV
NS4B,Q9NYU2,2.78915E-05,0.286202985,0.030342856,0.117468704,DENV
NS4B,Q01813,2.02864E-05,4.34295E-11,0.202732779,0.115559307,DENV
NS4B,O14979,7.1562E-05,0.298826702,0.017137434,0.114363408,DENV
NS4B,Q9NX63,0.000115833,0.296137033,0.018172517,0.114015563,DENV
NS4B,P62318,0.000173726,0.288317839,0.021892541,0.11340389,DENV
NS4B,P46778,0.000201217,0.30096914,0.013717594,0.113174325,DENV
NS4B,Q9NVI1,1.25339E-05,0.300916293,0.012274941,0.112318422,DENV
NS4B,P62316,0.000182371,0.300508497,0.01206444,0.112069294,DENV
NS4B,P54652,0.000989519,0.287970109,0.019402384,0.111928058,DENV
NS4B,P49207,0.000160653,0.298960038,0.012279201,0.11164801,DENV
NS4B,P49327,8.19658E-06,0.296393894,0.012764657,0.111014373,DENV
NS4B,Q96EY1,5.70206E-05,0.29023275,0.016464275,0.110970661,DENV
NS4B,P49593,2.2832E-05,4.34295E-11,0.194038247,0.110603627,DENV
NS4B,Q86VP6,2.71851E-05,0.267846173,0.029524867,0.110577509,DENV
NS4B,Q14498,5.15115E-05,0.28862016,0.0165974,0.110481695,DENV
NS4B,P35637,0.000189633,0.209167761,0.065022677,0.110286813,DENV
NS4B,P46777,0.000105667,0.300636976,0.008763516,0.110226599,DENV
NS4B,P16989,9.05714E-05,0.300636976,0.006957383,0.109195895,DENV
NS4B,P78371,5.05026E-05,0.292514865,0.009048569,0.107541927,DENV
NS4B,P61313,0.000124196,0.29023275,0.010180994,0.107394565,DENV
NS4B,P35268,0.000139198,0.298444539,0.004805372,0.107205787,DENV
NS4B,P62081,0.00012366,0.294889712,0.004894421,0.106011112,DENV
NS4B,O15260,0.00013996,0.252328802,0.027797102,0.104170626,DENV
NS4B,Q9Y230,0.00010067,0.277571149,0.011438458,0.103677877,DENV
NS4B,P05026,3.66971E-05,4.34295E-11,0.180377634,0.102818187,DENV
NS4B,O43402,4.89794E-05,4.34295E-11,0.17645526,0.100583417,DENV
NS4B,P55209,6.23963E-05,0.273296346,0.005670865,0.098891106,DENV
NS4B,O14559,6.6637E-06,4.34295E-11,0.171302287,0.097642837,DENV
NS4B,O00767,3.09541E-05,4.34295E-11,0.168980186,0.096321182,DENV
NS4B,Q92685,2.32518E-05,4.34295E-11,0.167944007,0.095729944,DENV
NS4B,P43246,1.08644E-05,4.34295E-11,0.163993559,0.093477198,DENV
NS4B,P60174,4.18268E-05,4.34295E-11,0.163562709,0.09323409,DENV
NS4B,P30508,0.000234469,4.34295E-11,0.161944517,0.092327132,DENV
NS4B,Q96QV6,0.000399655,4.34295E-11,0.158102006,0.090150116,DENV
NS4B,P16104,0.000376317,4.34295E-11,0.158102006,0.090148249,DENV
NS4B,P05534,0.00011787,4.34295E-11,0.157015228,0.089508109,DENV
NS4B,P30447,0.000117552,4.34295E-11,0.157015228,0.089508084,DENV
NS4B,O95347,9.46446E-06,4.34295E-11,0.154992073,0.088346239,DENV
NS4B,Q9NXS2,4.40645E-05,4.34295E-11,0.151200329,0.086187713,DENV
NS4B,O75526,7.27147E-05,4.34295E-11,0.149564869,0.085257792,DENV
NS4B,Q96A33,2.67848E-05,4.34295E-11,0.148091998,0.084414582,DENV
NS4B,O00233,4.72302E-05,4.34295E-11,0.143216555,0.081637215,DENV
NS4B,P21796,0.000238271,0.219872551,0.006877811,0.080894807,DENV
NS4B,Q86Y56,1.21681E-05,4.34295E-11,0.140495719,0.080083533,DENV
NS4B,P45974,1.18884E-05,4.34295E-11,0.136208784,0.077639958,DENV
NS4B,O95292,6.3898E-05,4.34295E-11,0.132483905,0.075520938,DENV
NS4B,O75964,8.06761E-05,4.34295E-11,0.124054407,0.070717466,DENV
